"microbe","Estimate","Std. Error","df","t value","Pr(>|t|)","padj","aic","bic","r2.conditional","r2.marginal","icc","rmse","nobs"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus",-0.248402602406932,0.0475796169011992,5.27998120462835,-5.22077768979832,0.00290201076082183,0.0699966161748402,122.656290584096,134.128188219978,0.990694963933562,0.089386356368765,0.989781576268359,0.0808492797371065,31
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalitalea",-1.38965638521118,0.278882060252851,5.56580847972861,-4.98295366848349,0.00308808600771354,0.0699966161748402,120.248109501025,131.720007136906,0.990091693327967,0.0404835623917802,0.989673645720201,0.0833693830250336,31
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalitalea.s__Faecalitalea_cylindroides",-1.38965638521118,0.278882060252851,5.56580847972861,-4.98295366848349,0.00308808600771354,0.0699966161748402,120.248109501025,131.720007136906,0.990091693327967,0.0404835623917802,0.989673645720201,0.0833693830250336,31
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus.s__Acidaminococcus_intestini",-0.23689120673271,0.0470964461303043,5.27082270078535,-5.02991682381491,0.00345007057500401,0.0750735357120872,123.024271448383,134.496169084264,0.990115866346894,0.0925775753368942,0.989107461547718,0.0835323524089721,31
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_asparagiforme",-24.5360561965658,7.67183667953949,24.9458226345218,-3.19819845252997,0.0037388749110174,0.0782287673689795,118.294620681163,129.766518317045,0.836093989068016,0.313916058015134,0.761099187866432,0.420745202710496,31
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_424",-46.0198464248886,14.4762560580212,22.6153975925491,-3.17898814724193,0.00424220627447973,0.0854726004932212,117.76903013133,129.240927767211,0.805924273496002,0.298698222608198,0.72326360382861,0.464208451942618,31
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Intestinimonas",2.41578575745415,0.516866788623511,5.29723005727921,4.6739040128458,0.00471624521911886,0.0855784505186572,120.651407742632,132.123305378514,0.99022469039267,0.0504443507288991,0.989705385234837,0.0857582621211865,31
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Intestinimonas.s__Intestinimonas_butyriciproducens",2.41578575745415,0.516866788623511,5.29723005727921,4.6739040128458,0.00471624521911886,0.0855784505186572,120.651407742632,132.123305378514,0.99022469039267,0.0504443507288991,0.989705385234837,0.0857582621211865,31
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_dolichum_CAG_375",-35.1444129616567,7.95118083115645,5.76044401146246,-4.42002435964535,0.00492895279353876,0.0855784505186572,112.574888005583,124.046785641464,0.985544136969021,0.0994492032308803,0.983947753882577,0.0980202937987197,31
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_hansenii",-1.76307475076736,0.386845559964479,5.30579970832034,-4.55756749781296,0.00524585178029534,0.0855784505186572,119.469338119358,130.941235755239,0.987802533976343,0.0772648967665286,0.986781183482763,0.0916177574040165,31
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira",0.442021339152291,0.118665050112607,8.48591416976323,3.7249496691135,0.00525059757500527,0.0855784505186572,125.026119511493,136.498017147375,0.986729959451507,0.11640216569116,0.984981809559467,0.105394222766015,31
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira.s__Lachnospira_pectinoschiza",0.442021339152291,0.118665050112607,8.48591416976323,3.7249496691135,0.00525059757500527,0.0855784505186572,125.026119511493,136.498017147375,0.986729959451507,0.11640216569116,0.984981809559467,0.105394222766015,31
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia",-0.0862563971862707,0.0192290053174507,5.41611054013812,-4.48574410180183,0.00534865315741608,0.0855784505186572,125.146965492202,136.618863128083,0.986908672193712,0.0885925250087568,0.985636141719802,0.0943006428778676,31
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus_comes",-0.635075562259707,0.15142688710107,5.67797544508385,-4.19394187133904,0.00646500905453894,0.0895124787992404,120.656965246231,132.128862882112,0.983068182471914,0.0875128028011713,0.981444323186053,0.104490044497386,31
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_bIL311",-27.0999892240796,9.08358775780001,19.7491450665386,-2.98340148701806,0.00741509846325435,0.0895124787992404,115.495143221337,126.967040857218,0.94298223713316,0.323488884166667,0.915717921653653,0.233842043180087,31
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes",0.0851943562652843,0.021021303189162,5.51588139807651,4.05276283295357,0.00799265470645751,0.0895124787992404,126.759422682252,138.231320318133,0.985729824746398,0.0590956097532434,0.984833554395617,0.0999950719008746,31
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Pseudomonas_phage_phi297",-18.5268795460187,4.56817489041518,5.48455090750712,-4.05564147399246,0.00806344762532729,0.0895124787992404,115.729570776095,127.201468411976,0.98518753771611,0.0550208289186366,0.98432509124308,0.100807992547556,31
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_ramulus",-2.25141794070543,0.575279251417205,5.84188643064481,-3.91360879982903,0.00828530862808864,0.0895124787992404,120.625661131473,132.097558767354,0.985294312872865,0.0578348884562655,0.984391602971755,0.102423727024729,31
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes_hadrus",0.0848918014052092,0.0210851352435404,5.46156625396667,4.02614450534371,0.00839162395744837,0.0895124787992404,126.96539571309,138.437293348971,0.985882599228189,0.0599674624396281,0.984982008379785,0.0999514194016243,31
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sk1virus",-44.537538960841,15.2239232130782,19.4843401928498,-2.92549682085764,0.00852111507560224,0.0895124787992404,114.633679253886,126.105576889768,0.947072283659415,0.337710948687564,0.920083661000133,0.228887241138349,31
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sk1virus.s__Lactococcus_phage_jm3",-44.537538960841,15.2239232130782,19.4843401928498,-2.92549682085764,0.00852111507560224,0.0895124787992404,114.633679253886,126.105576889768,0.947072283659415,0.337710948687564,0.920083661000133,0.228887241138349,31
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Caudovirales_unclassified",32.1223173575243,8.05114654058703,5.4117355214729,3.98978172805463,0.00888542987891836,0.0895124787992404,115.109144116441,126.581041752322,0.985627748218481,0.0613986502928873,0.984687586709731,0.100771138911901,31
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Caudovirales_unclassified.g__Caudovirales_unclassified",32.1223173575243,8.05114654058703,5.4117355214729,3.98978172805463,0.00888542987891836,0.0895124787992404,115.109144116441,126.581041752322,0.985627748218481,0.0613986502928873,0.984687586709731,0.100771138911901,31
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Caudovirales_unclassified.g__Caudovirales_unclassified.s__Enterobacteria_phage_P4",32.1223173575243,8.05114654058703,5.4117355214729,3.98978172805463,0.00888542987891836,0.0895124787992404,115.109144116441,126.581041752322,0.985627748218481,0.0613986502928873,0.984687586709731,0.100771138911901,31
"k__Bacteria.p__Candidatus_Melainabacteria",439.306621889928,110.107933673655,5.41173552082613,3.9897817280994,0.00888542988065346,0.0895124787992404,109.877850933941,121.349748569822,0.985627748218859,0.0613986502925073,0.984687586710141,0.100771138911732,31
"k__Bacteria.p__Candidatus_Melainabacteria.c__Candidatus_Melainabacteria_unclassified",439.306621889928,110.107933673655,5.41173552082613,3.9897817280994,0.00888542988065346,0.0895124787992404,109.877850933941,121.349748569822,0.985627748218859,0.0613986502925073,0.984687586710141,0.100771138911732,31
"k__Bacteria.p__Candidatus_Melainabacteria.c__Candidatus_Melainabacteria_unclassified.o__Candidatus_Gastranaerophilales",439.306621889928,110.107933673655,5.41173552082613,3.9897817280994,0.00888542988065346,0.0895124787992404,109.877850933941,121.349748569822,0.985627748218859,0.0613986502925073,0.984687586710141,0.100771138911732,31
"k__Bacteria.p__Candidatus_Melainabacteria.c__Candidatus_Melainabacteria_unclassified.o__Candidatus_Gastranaerophilales.f__Candidatus_Gastranaerophilales_unclassified",439.306621889928,110.107933673655,5.41173552082613,3.9897817280994,0.00888542988065346,0.0895124787992404,109.877850933941,121.349748569822,0.985627748218859,0.0613986502925073,0.984687586710141,0.100771138911732,31
"k__Bacteria.p__Candidatus_Melainabacteria.c__Candidatus_Melainabacteria_unclassified.o__Candidatus_Gastranaerophilales.f__Candidatus_Gastranaerophilales_unclassified.g__Candidatus_Gastranaerophilales_unclassified",439.306621889928,110.107933673655,5.41173552082613,3.9897817280994,0.00888542988065346,0.0895124787992404,109.877850933941,121.349748569822,0.985627748218859,0.0613986502925073,0.984687586710141,0.100771138911732,31
"k__Bacteria.p__Candidatus_Melainabacteria.c__Candidatus_Melainabacteria_unclassified.o__Candidatus_Gastranaerophilales.f__Candidatus_Gastranaerophilales_unclassified.g__Candidatus_Gastranaerophilales_unclassified.s__Candidatus_Gastranaerophilales_bacterium",439.306621889928,110.107933673655,5.41173552082613,3.9897817280994,0.00888542988065346,0.0895124787992404,109.877850933941,121.349748569822,0.985627748218859,0.0613986502925073,0.984687586710141,0.100771138911732,31
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae",19.267834293406,4.82929533659627,5.41173552086258,3.9897817280701,0.00888542988080695,0.0895124787992404,116.131372005862,127.603269641743,0.985627748218612,0.06139865029278,0.984687586709874,0.100771138911843,31
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Oxalobacter",19.267834293406,4.82929533659627,5.41173552086258,3.9897817280701,0.00888542988080695,0.0895124787992404,116.131372005862,127.603269641743,0.985627748218612,0.06139865029278,0.984687586709874,0.100771138911843,31
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Oxalobacter.s__Oxalobacter_formigenes",19.267834293406,4.82929533659627,5.41173552086258,3.9897817280701,0.00888542988080695,0.0895124787992404,116.131372005862,127.603269641743,0.985627748218612,0.06139865029278,0.984687586709874,0.100771138911843,31
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus",-0.609530510551385,0.16011687582743,5.77993661455007,-3.80678493382748,0.00954650682048145,0.0927751953797854,121.648787534447,133.120685170328,0.980418686221665,0.0863855147519054,0.978567203022161,0.113543064597608,31
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_sp_CAG_144",2.81745296715159,0.721175378737688,5.42654480800403,3.90675146464807,0.00965291960222721,0.0927751953797854,120.112425162068,131.584322797949,0.985162315486827,0.0613843815057787,0.984191947991472,0.102481170306247,31
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_rogosae",43.5988628320113,11.7107967814966,5.98094938517098,3.72296297557641,0.00987478407355165,0.0927751953797854,115.600923999427,127.072821635308,0.985247880077648,0.049143558181748,0.984485439364387,0.104571456824142,31
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaeromassilibacillus",-7.75769179487638,2.76718706989453,23.1100795763845,-2.80345766257576,0.0100620156753811,0.0927751953797854,119.231558192415,130.703455828296,0.925267980214114,0.303970849863999,0.892630905226767,0.26890071385583,31
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An250",-7.75769179487638,2.76718706989453,23.1100795763845,-2.80345766257576,0.0100620156753811,0.0927751953797854,119.231558192415,130.703455828296,0.925267980214114,0.303970849863999,0.892630905226767,0.26890071385583,31
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_eggerthii",-0.358597573567151,0.104334656053477,6.46167127078384,-3.43699387271044,0.0123279060560853,0.111773014908507,127.300217106325,138.772114742206,0.987766085239611,0.122606210077038,0.986056529119652,0.105256448485721,31
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Slackia",-1.97447454268149,0.554528516838448,5.70356899552269,-3.56063661782198,0.0129782460094957,0.112193622268946,121.664066592455,133.135964228337,0.983741111070111,0.06695136702273,0.982574446438008,0.109123028373067,31
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Slackia.s__Slackia_isoflavoniconvertens",-1.97447454268149,0.554528516838448,5.70356899552269,-3.56063661782198,0.0129782460094957,0.112193622268946,121.664066592455,133.135964228337,0.983741111070111,0.06695136702273,0.982574446438008,0.109123028373067,31
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_saccharolyticum",-9.77302928768067,3.63069439727521,21.6271459459748,-2.69177964827203,0.0134426846362552,0.112193622268946,120.542341388192,132.014239024073,0.874925474114554,0.235097756667898,0.836482992466343,0.342810884957425,31
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria",-0.602924388419427,0.171197049963444,5.69557134497654,-3.52181529149112,0.0136117262311589,0.112193622268946,124.168075247845,135.639972883726,0.983813897181725,0.0761460750286772,0.982479802942032,0.109672966068303,31
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales",-0.602924388419427,0.171197049963444,5.69557134497654,-3.52181529149112,0.0136117262311589,0.112193622268946,124.168075247845,135.639972883726,0.983813897181725,0.0761460750286772,0.982479802942032,0.109672966068303,31
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae",-0.602924388419427,0.171197049963444,5.69557134497654,-3.52181529149112,0.0136117262311589,0.112193622268946,124.168075247845,135.639972883726,0.983813897181725,0.0761460750286772,0.982479802942032,0.109672966068303,31
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales",-0.0779705341298898,0.0220398383985396,5.47850476148755,-3.53770897589958,0.0142549511931656,0.1123868615809,127.1784318637,138.650329499581,0.981319189058298,0.0922264939051557,0.979421286459366,0.114699525274493,31
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae",-0.0779705341298898,0.0220398383985396,5.47850476148755,-3.53770897589958,0.0142549511931656,0.1123868615809,127.1784318637,138.650329499581,0.981319189058298,0.0922264939051557,0.979421286459366,0.114699525274493,31
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella",-0.0779705341298898,0.0220398383985396,5.47850476148755,-3.53770897589958,0.0142549511931656,0.1123868615809,127.1784318637,138.650329499581,0.981319189058298,0.0922264939051557,0.979421286459366,0.114699525274493,31
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Clostridiales_unclassified.s__Clostridiales_bacterium_CHKCI006",-124.668210251977,47.5798470018898,19.0946350981046,-2.62018938915515,0.0167982293468869,0.130546239495807,113.532601352854,125.004498988735,0.947760091536425,0.262764957778785,0.929140768585577,0.221401491146511,31
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella_aerofaciens",-0.076422026162633,0.0235810337504919,5.43907583850815,-3.24082595238382,0.0203187334473973,0.155681563315269,128.481516415318,139.9534140512,0.981158252511716,0.0836507213688479,0.97943824704437,0.117865937796442,31
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_bicirculans",0.298511032077115,0.0951324233591878,5.66809607534299,3.13784745028558,0.0217148210669553,0.164067536950329,126.071840685978,137.543738321859,0.980449698308906,0.0666281487144059,0.979054112608854,0.119925235539111,31
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter",-8.56246311855739,2.86208476101568,6.33863331647282,-2.99168747033152,0.022708159201015,0.166935656829083,119.703140252509,131.175037888391,0.979057621717222,0.0424671946366721,0.978128813795751,0.123946358122062,31
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__Turicibacter_sanguinis",-8.56246311855739,2.86208476101568,6.33863331647282,-2.99168747033152,0.022708159201015,0.166935656829083,119.703140252509,131.175037888391,0.979057621717222,0.0424671946366721,0.978128813795751,0.123946358122062,31
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Ruminococcus_torques",-0.207891441208114,0.0676686193796466,5.64510394318736,-3.07219865151621,0.0236649637105226,0.171649870113657,127.042580782511,138.514478418392,0.980322095958465,0.0632895858823065,0.978992542684528,0.120747414601108,31
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales",-0.207741997289393,0.0687861740162074,5.75030954147123,-3.02011269358353,0.0246627457456895,0.1742406972163,127.205153193043,138.677050828925,0.981161279916711,0.110472470239497,0.978821655931929,0.121703982750239,31
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae",-0.207741997289393,0.0687861740162074,5.75030954147123,-3.02011269358353,0.0246627457456895,0.1742406972163,127.205153193043,138.677050828925,0.981161279916711,0.110472470239497,0.978821655931929,0.121703982750239,31
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus.s__Anaerotruncus_sp_CAG_528",-3.77137577097446,1.32622969336498,5.59953949714877,-2.84368219912611,0.0317646999644264,0.221538420264718,121.176108994585,132.648006630466,0.976251901050114,0.0663120981389431,0.974565270790646,0.131179111233447,31
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_finegoldii",-1.02284156617801,0.362508495998863,5.58900755025363,-2.82156577698862,0.0327302838043391,0.225383220121019,123.825713583713,135.297611219594,0.976221795741893,0.0743417127335869,0.974312114324253,0.131860762071361,31
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Odoribacter.s__Odoribacter_laneus",0.51310198624575,0.182894151502037,5.62011835335535,2.8054586876171,0.0332013950469485,0.22576948631925,125.410720672598,136.882618308479,0.976779347141251,0.0659300683253818,0.975140348627733,0.130618091826115,31
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_salyersiae",-1.72621041168016,0.657272916348419,7.10052542830627,-2.62632213916615,0.0336646773903348,0.226093635806693,124.596940037968,136.068837673849,0.982063374880418,0.12971405734052,0.979389963412749,0.12639577769193,31
