"microbe","Estimate","Std. Error","df","t value","Pr(>|t|)","padj","aic","bic","r2.conditional","r2.marginal","icc","rmse","nobs"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_paragasseri",0.628804403786913,0.420007717428777,21.0776084436105,1.49712583291649,0.149186545941828,0.584428149112912,195.848029208292,210.820084023459,0.508438703270806,0.258094096841843,0.337434444669185,1.68824109048854,39
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Streptococcus_phage_MM1",20.7582579932427,13.4318613647338,11.4649207785024,1.54544909521958,0.149380370760864,0.584428149112912,188.877049228526,203.849104043693,0.628216129721957,0.22631788406431,0.519461723852298,1.35648718799603,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium",-0.173503800760554,0.11710685361741,24.6199594808635,-1.48158536756007,0.15113725655574,0.584428149112912,198.781990077586,213.754044892752,0.333429295700115,0.27187935067085,0.0845326184417023,2.19084512025682,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.173503800760554,0.11710685361741,24.6199594808635,-1.48158536756007,0.15113725655574,0.584428149112912,198.781990077586,213.754044892752,0.333429295700115,0.27187935067085,0.0845326184417023,2.19084512025682,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia",0.126381515145468,0.0874082796087758,31.9999999991947,1.44587578786734,0.157935779415965,0.584428149112912,199.600210463384,214.572265278551,NA,0.272447749708767,NA,2.38164761541024,39
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_galacturonicus",2.97792666111708,2.07276763464079,26.0623433474321,1.43669102669734,0.16270270092562,0.584428149112912,192.83728933743,207.809344152597,0.490436694028136,0.246556068833448,0.323687822154316,1.72318521602784,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_eligens",0.81196432961683,0.573577905796885,27.9933704920586,1.41561298196929,0.167919060500945,0.584428149112912,195.429451429022,210.401506244188,0.552877732056915,0.243861660455403,0.408676634209058,1.56591674551944,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_sp_OM08_24",1720.75058346644,1211.32154287117,21.300698903425,1.42055641096564,0.169919174627969,0.584428149112912,180.106226385705,195.078281200871,0.541726834358278,0.250444122244794,0.38860706820928,1.60007326811184,39
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactobacillus_phage_A2",29.3023485087275,20.627374092673,21.3006989016723,1.42055641096536,0.169919174629227,0.584428149112912,188.251922773031,203.223977588198,0.541726834356114,0.250444122245054,0.388607068206181,1.60007326811717,39
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Enterobacteria_phage_mEp237",139.862405058571,98.4560725939679,21.3006989144926,1.42055641032283,0.169919174805296,0.584428149112912,185.125939871934,200.097994687101,0.541726829475092,0.250444122828696,0.388607061218234,1.60007328013344,39
"k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Pyramidobacter",4.66957943193055,3.28714818926729,21.3006989149143,1.42055641031851,0.169919174806253,0.584428149112912,191.92512008813,206.897174903297,0.541726829442331,0.250444122832613,0.388607061171332,1.60007328021409,39
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae",157.207887291037,110.666416447196,21.3006989129853,1.42055641031847,0.169919174807563,0.584428149112912,184.892120003889,199.864174819056,0.541726829441987,0.250444122832652,0.388607061170842,1.60007328021494,39
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Lautropia",157.207887291037,110.666416447196,21.3006989129853,1.42055641031847,0.169919174807563,0.584428149112912,184.892120003889,199.864174819056,0.541726829441987,0.250444122832652,0.388607061170842,1.60007328021494,39
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Lautropia.s__Lautropia_mirabilis",157.207887291037,110.666416447196,21.3006989129853,1.42055641031847,0.169919174807563,0.584428149112912,184.892120003889,199.864174819056,0.541726829441987,0.250444122832652,0.388607061170842,1.60007328021494,39
"k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Pyramidobacter.s__Pyramidobacter_piscolens",4.90248652000777,3.45110302160307,21.3006989120324,1.4205564103185,0.169919174808193,0.584428149112912,191.827773049639,206.799827864806,0.541726829442204,0.250444122832628,0.38860706117115,1.60007328021441,39
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_Tuc2009",82.2061996013055,57.8690145664472,21.3006989105527,1.42055641032065,0.169919174808569,0.584428149112912,186.188796668252,201.160851483419,0.541726829458522,0.250444122830677,0.388607061194512,1.60007328017423,39
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas",224.622492236848,158.122895089033,21.300698910507,1.42055641031852,0.169919174809211,0.584428149112912,184.178415746935,199.150470562102,0.541726829442409,0.250444122832601,0.388607061171446,1.6000732802139,39
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas.s__Porphyromonas_asaccharolytica",224.622492236848,158.122895089033,21.300698910507,1.42055641031852,0.169919174809211,0.584428149112912,184.178415746935,199.150470562102,0.541726829442409,0.250444122832601,0.388607061171446,1.6000732802139,39
"k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Pyramidobacter.s__Pyramidobacter_sp_C12_8",98.2904831628275,69.1915382232429,21.3006989099814,1.42055641031853,0.169919174809561,0.584428149112912,185.83140369207,200.803458507237,0.541726829442478,0.250444122832595,0.388607061171542,1.60007328021373,39
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Podoviridae.g__Epsilon15virus",111.586232205693,78.5510743502782,21.3006989090503,1.4205564103185,0.169919174810196,0.584428149112912,185.577662758567,200.549717573734,0.541726829442224,0.250444122832626,0.388607061171178,1.60007328021436,39
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Podoviridae.g__Epsilon15virus.s__Salmonella_virus_Epsilon15",111.586232205693,78.5510743502782,21.3006989090503,1.4205564103185,0.169919174810196,0.584428149112912,185.577662758567,200.549717573734,0.541726829442224,0.250444122832626,0.388607061171178,1.60007328021436,39
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelatoclostridium.s__Clostridium_innocuum",12.8103089598864,9.14123273383884,23.1710235850067,1.40137652468528,0.174354143374955,0.584428149112912,190.009846292798,204.981901107965,0.459023958425494,0.248737254073901,0.279910997173655,1.80765425826037,39
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalitalea",-2.27560853051601,1.62328284701005,18.664311934261,-1.40185583474099,0.1773700458055,0.584428149112912,193.390120809829,208.362175624995,0.549554761408169,0.215577833703599,0.425761716145046,1.53394482443413,39
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalitalea.s__Faecalitalea_cylindroides",-2.27560853051601,1.62328284701005,18.664311934261,-1.40185583474099,0.1773700458055,0.584428149112912,193.390120809829,208.362175624995,0.549554761408169,0.215577833703599,0.425761716145046,1.53394482443413,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_ventriosum",-8.27579348803784,6.02317215439394,28.7969573278521,-1.37399252020393,0.180045162231904,0.584428149112912,191.306319006547,206.278373821714,0.279917700093353,0.267971369385973,0.0163194856154194,2.35121016905849,39
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales",-0.266521846648006,0.190080361204166,15.7656249110928,-1.40215351527944,0.180251788679403,0.584428149112912,197.772564943534,212.744619758701,0.617515982237231,0.223832321284482,0.50721470598242,1.38847926479806,39
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae",-0.266521846648006,0.190080361204166,15.7656249110928,-1.40215351527944,0.180251788679403,0.584428149112912,197.772564943534,212.744619758701,0.617515982237231,0.223832321284482,0.50721470598242,1.38847926479806,39
"k__Bacteria.p__Verrucomicrobia",0.116135109212484,0.0843184795805482,24.9764551008973,1.37733874934902,0.180626460112736,0.584428149112912,199.373157319075,214.345212134242,0.568879005266135,0.243834452012337,0.429858982756909,1.52937933539,39
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae",0.116135109212484,0.0843184795805482,24.9764551008973,1.37733874934902,0.180626460112736,0.584428149112912,199.373157319075,214.345212134242,0.568879005266135,0.243834452012337,0.429858982756909,1.52937933539,39
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales",0.116135109212484,0.0843184795805482,24.9764551008973,1.37733874934902,0.180626460112736,0.584428149112912,199.373157319075,214.345212134242,0.568879005266135,0.243834452012337,0.429858982756909,1.52937933539,39
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae",0.116135109212484,0.0843184795805482,24.9764551008973,1.37733874934902,0.180626460112736,0.584428149112912,199.373157319075,214.345212134242,0.568879005266135,0.243834452012337,0.429858982756909,1.52937933539,39
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia",0.116135109212484,0.0843184795805482,24.9764551008973,1.37733874934902,0.180626460112736,0.584428149112912,199.373157319075,214.345212134242,0.568879005266135,0.243834452012337,0.429858982756909,1.52937933539,39
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia.s__Akkermansia_muciniphila",0.116135109212484,0.0843184795805482,24.9764551008973,1.37733874934902,0.180626460112736,0.584428149112912,199.373157319075,214.345212134242,0.568879005266135,0.243834452012337,0.429858982756909,1.52937933539,39
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_170",2.05277296793264,1.48719490949931,21.2302292030467,1.38029854380267,0.181856891212112,0.584428149112912,193.62364333443,208.595698149597,0.532859425299004,0.24925758918862,0.377761842179498,1.62244464073368,39
"k__Bacteria.p__Bacteroidetes",0.0398540646402695,0.0291850920170266,29.9302274496941,1.36556241169357,0.182251983782598,0.584428149112912,201.648830931716,216.620885746883,0.432075728439836,0.252741848507634,0.239989191919887,1.88373897676587,39
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia",0.0398540646402695,0.0291850920170266,29.9302274496941,1.36556241169357,0.182251983782598,0.584428149112912,201.648830931716,216.620885746883,0.432075728439836,0.252741848507634,0.239989191919887,1.88373897676587,39
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales",0.0398540646402695,0.0291850920170266,29.9302274496941,1.36556241169357,0.182251983782598,0.584428149112912,201.648830931716,216.620885746883,0.432075728439836,0.252741848507634,0.239989191919887,1.88373897676587,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes_caccae",50.1302352765167,36.6511892385974,24.8307547423825,1.3677655846355,0.183638033897512,0.585601285873178,187.244378620431,202.216433435597,0.551015437888471,0.240098062145655,0.409154603054073,1.57348411870617,39
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_gasseri",1.73101738589176,1.27256792446074,21.1242410609833,1.36025539589589,0.188089329142995,0.592914822002689,193.991410972186,208.963465787353,0.527179243762241,0.248818897015677,0.370563564020291,1.63689417387815,39
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Hk97virus",60.573224409765,44.5551484338214,20.116191619825,1.35951122460596,0.189030335237791,0.592914822002689,186.884387460036,201.856442275203,0.573651880198564,0.24254755629759,0.437128860899232,1.51623351212823,39
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Hk97virus.s__Escherichia_virus_HK544",60.573224409765,44.5551484338214,20.116191619825,1.35951122460596,0.189030335237791,0.592914822002689,186.884387460036,201.856442275203,0.573651880198564,0.24254755629759,0.437128860899232,1.51623351212823,39
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_vaginalis",3.01710130209563,2.24046587047284,21.1832966204598,1.34664015277273,0.192328698536868,0.594501655672503,192.892471645196,207.864526460363,0.534181979790052,0.247074198375337,0.381322808695351,1.61810972577818,39
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter",1.00850234522588,0.757716775678685,31.8623491624472,1.33097534276256,0.192643393649975,0.594501655672503,195.108477269708,210.080532084874,0.57757798366795,0.247566747282416,0.438592041478261,1.51969504486917,39
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_smithii",1.00850234522588,0.757716775678685,31.8623491624472,1.33097534276256,0.192643393649975,0.594501655672503,195.108477269708,210.080532084874,0.57757798366795,0.247566747282416,0.438592041478261,1.51969504486917,39
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Slackia",-3.41120608328214,2.49561786671088,12.7347343639776,-1.36687837059685,0.195309420279391,0.596317059789203,192.716830216757,207.688885031923,0.611762427736626,0.212973955415532,0.506703018362811,1.38964194831559,39
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Slackia.s__Slackia_isoflavoniconvertens",-3.41120608328214,2.49561786671088,12.7347343639776,-1.36687837059685,0.195309420279391,0.596317059789203,192.716830216757,207.688885031923,0.611762427736626,0.212973955415532,0.506703018362811,1.38964194831559,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Clostridiales_unclassified.s__Clostridiales_bacterium_CHKCI006",-101.437207270556,76.3987601246995,23.5702761580302,-1.32773368448635,0.196982284242313,0.598242492884061,185.894509684571,200.866564499738,0.514820073592142,0.248196416789162,0.354645365833815,1.67435121996822,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_citroniae",20.4892106027762,15.7628495480992,23.9631373077598,1.29984179194599,0.206020445189004,0.622398608097307,189.116286246803,204.08834106197,0.520417810613309,0.241233076904644,0.36794531391767,1.65189688406714,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_sp_CAG_180",0.223544992796968,0.172803168059578,25.8258165119919,1.29363943559123,0.207240953745319,0.622807892407398,198.249247851757,213.221302666924,0.619832739086335,0.228052648793664,0.50752177552061,1.3976803649063,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_hansenii",-3.63751232871073,2.73007757231595,11.2504123989119,-1.33238423904013,0.209092532541253,0.625099550409787,192.763271397096,207.735326212263,0.639963914666985,0.192878274938976,0.553925914575284,1.30902358931242,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified",-0.703942632525235,0.561147402853866,27.7547342537952,-1.25447008922281,0.220133207643435,0.634884284693644,196.249989490448,211.222044305615,0.322253161771028,0.257923844604484,0.0866882956672527,2.20551724160633,39
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Candidatus_Stoquefichus",16.3655095566725,13.1275773444225,29.3586036451005,1.24665116245731,0.22238054692716,0.634884284693644,189.607635072319,204.579689887486,0.546390563111945,0.234895127249835,0.407127763730534,1.58300080429423,39
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Candidatus_Stoquefichus.s__Candidatus_Stoquefichus_sp_KLE1796",16.3655095566725,13.1275773444225,29.3586036451005,1.24665116245731,0.22238054692716,0.634884284693644,189.607635072319,204.579689887486,0.546390563111945,0.234895127249835,0.407127763730534,1.58300080429423,39
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Viruses_unclassified.g__Viruses_unclassified.s__Phage_Gifsy_2",40.5404282808221,31.7300489117044,12.2431110305242,1.2776667440266,0.225062428530463,0.634884284693644,187.788064539653,202.76011935482,0.578935880728256,0.225630323357471,0.456249215365236,1.48396117984054,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_perfringens",12.9492390959127,10.1350678153885,12.2431110349808,1.27766674400061,0.225062428530904,0.634884284693644,190.07058989169,205.042644706857,0.578935880702737,0.22563032336151,0.456249215329445,1.48396117990064,39
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_onderdonkii",23.7045306762129,18.552984013645,12.2431110344436,1.27766674400081,0.225062428531851,0.634884284693644,188.861331555097,203.833386370264,0.578935880702937,0.22563032336148,0.456249215329725,1.48396117990017,39
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales",87.0891883658026,68.1626791765069,12.2431110332599,1.27766674400056,0.225062428534175,0.634884284693644,186.258798456037,201.230853271204,0.57893588070269,0.225630323361517,0.45624921532938,1.48396117990074,39
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae",87.0891883658026,68.1626791765069,12.2431110332599,1.27766674400056,0.225062428534175,0.634884284693644,186.258798456037,201.230853271204,0.57893588070269,0.225630323361517,0.45624921532938,1.48396117990074,39
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium",87.0891883658026,68.1626791765069,12.2431110332599,1.27766674400056,0.225062428534175,0.634884284693644,186.258798456037,201.230853271204,0.57893588070269,0.225630323361517,0.45624921532938,1.48396117990074,39
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_argentoratense",87.0891883658026,68.1626791765069,12.2431110332599,1.27766674400056,0.225062428534175,0.634884284693644,186.258798456037,201.230853271204,0.57893588070269,0.225630323361517,0.45624921532938,1.48396117990074,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Monoglobus",-0.872749974463606,0.706394042187692,31.9999999994594,-1.23550019159379,0.225638317208194,0.634884284693644,195.971662903728,210.943717718895,NA,0.261633541489939,NA,2.40160012368299,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Monoglobus.s__Monoglobus_pectinilyticus",-0.872749974463606,0.706394042187692,31.9999999994594,-1.23550019159379,0.225638317208194,0.634884284693644,195.971662903728,210.943717718895,NA,0.261633541489939,NA,2.40160012368299,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_faecis",-0.325053517666707,0.267124194509713,29.981076831221,-1.21686288381073,0.233149093502749,0.652817461807698,197.533164039968,212.505218855135,0.604618724162636,0.22592899364571,0.489218337088317,1.43533214341044,39
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_anginosus_group",8.23720648704169,6.82863747786877,23.7840384575181,1.20627380114086,0.239574464596846,0.667552148925191,191.018641402779,205.990696217946,0.517454473892857,0.232963390294449,0.370896356182553,1.6523447719144,39
"k__Bacteria.p__Firmicutes.c__Negativicutes",-0.238027259625588,0.19638851947201,15.7245273478034,-1.21202227230758,0.243401840135579,0.670188753964443,198.191628950736,213.163683765903,0.614360275722361,0.21901382230811,0.5062144052058,1.40069790741073,39
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales",0.153422867962916,0.124609556841804,10.9980519230098,1.23122874241252,0.243916827203941,0.670188753964443,199.106527750287,214.078582565454,0.41768875431741,0.247917676247357,0.225734700455332,1.91883807144227,39
"k__Bacteria.p__Firmicutes.c__Bacilli",0.153385671630494,0.124611542797005,11.0014687698198,1.23091062182227,0.244023431321548,0.670188753964443,199.107322440753,214.07937725592,0.417650506240948,0.24790773429418,0.22569407995104,1.91894153416069,39
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_95",11.0625378938965,9.3004572763346,20.6323356922265,1.1894617184088,0.24776683966375,0.672475324122661,190.455629353933,205.4276841691,0.501846157687499,0.242092011740217,0.342725172410041,1.69897744380168,39
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__C2virus",5.46798767429692,4.64540349321882,30.1634471738652,1.17707486169476,0.248370677202098,0.672475324122661,191.862831543211,206.834886358378,0.569559447175414,0.229423458149777,0.441404546534651,1.52521667714437,39
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__C2virus.s__Lactococcus_virus_bIL67",5.46798767429692,4.64540349321882,30.1634471738652,1.17707486169476,0.248370677202098,0.672475324122661,191.862831543211,206.834886358378,0.569559447175414,0.229423458149777,0.441404546534651,1.52521667714437,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_aldenense",138.618754352286,118.819828994032,30.1332437447785,1.16662980855871,0.252510032334969,0.673880635845595,185.414504848364,200.38655966353,0.494831702589968,0.232791220040226,0.341550421990062,1.70465619975353,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Intestinimonas",-4.82642672331114,4.14240632528315,32.0000000000493,-1.16512634066172,0.252579953952265,0.673880635845595,192.60065391717,207.572708732337,NA,0.258331952923308,NA,2.40767397331603,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Intestinimonas.s__Intestinimonas_butyriciproducens",-4.82642672331114,4.14240632528315,32.0000000000493,-1.16512634066172,0.252579953952265,0.673880635845595,192.60065391717,207.572708732337,NA,0.258331952923308,NA,2.40767397331603,39
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter",-14.735090906708,12.0308029969669,8.43463063794072,-1.22478033348421,0.253760779102596,0.673880635845595,189.967482522439,204.939537337606,0.62099534621766,0.207080936562727,0.522013442154651,1.36796812992019,39
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae",-1.35301971923788,1.16476110112656,29.3079791359056,-1.16162852444955,0.254759752575774,0.673880635845595,194.655985240411,209.628040055578,0.526114001420225,0.229807670881896,0.384717322331177,1.62510540431329,39
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_ICM47",-85.5963127990106,74.5120782664038,32.0000000000989,-1.14875755435216,0.259170595337931,0.682403310660423,186.858775975298,201.830830790465,NA,0.257587703902009,NA,2.40904202343111,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor.s__Flavonifractor_sp_An10",-2.72721009942769,2.37038608853742,26.0030958467309,-1.1505341313872,0.260394903111159,0.682496230072169,193.275610934084,208.247665749251,0.504259465144733,0.238333749045784,0.349136798126209,1.69480594030007,39
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_oris",-15.4303960150991,13.2018985311249,12.4831202505216,-1.16880128859651,0.264319789462439,0.684700496629663,189.78962708952,204.761681904686,0.559049761818605,0.219169025603348,0.435280806422776,1.52809463209656,39
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_michiganensis",1.1860945223711,1.02238161730098,12.2803982317026,1.16012895996929,0.268054333314791,0.684700496629663,194.920014593401,209.892069408568,0.550009425660832,0.225548485462248,0.418955782392969,1.55774914753281,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaeromassilibacillus",-5.30670485077115,4.70109250095988,27.2229364185864,-1.1288237467541,0.268821972987242,0.684700496629663,191.947642314256,206.919697129423,0.511093150015189,0.232581008094779,0.362920575146266,1.67077701963004,39
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An250",-5.30670485077115,4.70109250095988,27.2229364185864,-1.1288237467541,0.268821972987242,0.684700496629663,191.947642314256,206.919697129423,0.511093150015189,0.232581008094779,0.362920575146266,1.67077701963004,39
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae",0.210063372754433,0.184172123255033,17.615101199434,1.14058180489969,0.2693147832854,0.684700496629663,198.444783357713,213.41683817288,0.470187006723012,0.239233880649155,0.303579668178345,1.77486841400898,39
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus",0.210063372754433,0.184172123255033,17.615101199434,1.14058180489969,0.2693147832854,0.684700496629663,198.444783357713,213.41683817288,0.470187006723012,0.239233880649155,0.303579668178345,1.77486841400898,39
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_ovatus",0.103551741351969,0.0921221093785548,31.0962968301733,1.12407045442747,0.269585909822829,0.684700496629663,199.917625672927,214.889680488093,0.435715754516741,0.239092570249278,0.25840618264416,1.86519036010095,39
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Sutterella",649.790237233251,594.686756526045,29.1885807511253,1.0926596735214,0.283479858022031,0.708099472706632,182.467339496841,197.439394312007,0.423389403270896,0.243196547800847,0.238097295865178,1.90815384910457,39
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Sutterella.s__Sutterella_parvirubra",649.790237233251,594.686756526045,29.1885807511253,1.0926596735214,0.283479858022031,0.708099472706632,182.467339496841,197.439394312007,0.423389403270896,0.243196547800847,0.238097295865178,1.90815384910457,39
