"microbe","Estimate","Std. Error","df","t value","Pr(>|t|)","padj","aic","bic","r2.conditional","r2.marginal","icc","rmse","nobs"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Caudovirales_unclassified",20.5973179793286,11.7357294463901,26.5868373141126,1.75509482162306,0.0907617093410463,0.999999999973206,-32.2047416753986,-21.2663750355068,0.999999999600688,0.258935435552595,0.999999999461164,1.91401601284386e-10,29
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Caudovirales_unclassified.g__Caudovirales_unclassified",20.5973179793286,11.7357294463901,26.5868373141126,1.75509482162306,0.0907617093410463,0.999999999973206,-32.2047416753986,-21.2663750355068,0.999999999600688,0.258935435552595,0.999999999461164,1.91401601284386e-10,29
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Caudovirales_unclassified.g__Caudovirales_unclassified.s__Enterobacteria_phage_P4",20.5973179793286,11.7357294463901,26.5868373141126,1.75509482162306,0.0907617093410463,0.999999999973206,-32.2047416753986,-21.2663750355068,0.999999999600688,0.258935435552595,0.999999999461164,1.91401601284386e-10,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Clostridiales_unclassified.s__Clostridiales_bacterium_CHKCI006",23.2539909390262,11.0288711612648,2.01233602257214,2.10846519095246,0.168729496052754,0.999999999973206,-36.133031380441,-25.1946647405492,0.999999999814562,0.302121207503574,0.999999999734284,9.29396129329407e-11,29
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_646",40.4696629863193,19.1937460659051,1.90449407101906,2.10848173396478,0.17586045176839,0.999999999973206,-39.6975004230746,-28.7591337831829,0.999999999899654,0.30212575068725,0.999999999856211,5.02934236654698e-11,29
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Felixo1virus.s__Escherichia_virus_wV8",0.0160166301940311,0.0185195292564741,194.154640580023,0.864850827049608,0.388187967192458,0.999999999973206,-16.2574509196436,-5.3190842797518,0.999999999471817,0.196594456344819,0.99999999934257,2.34844975926424e-10,29
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_quasipneumoniae",0.19258361362106,0.222678366858798,47.5960788006661,0.864851024092427,0.39145868756472,0.999999999973206,-22.0107952108099,-11.0724285709181,0.999999999565342,0.196593670754448,0.999999999458981,1.93260777411312e-10,29
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi21dt1virus.s__Streptococcus_virus_DT1",25.4939946527294,29.4778814581467,2.0261927703955,0.864851657977062,0.477264953459436,0.999999999973206,-35.1587166860893,-24.2203500461975,0.99999999981313,0.19659538101659,0.999999999767403,8.3087559548472e-11,29
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_sakei",42.238679346426,48.8392216244911,2.01951917501644,0.864851607816058,0.477522000034832,0.999999999973206,-36.3955191196844,-25.4571524797926,0.999999999823441,0.196594125962711,0.999999999780236,7.85031997382013e-11,29
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_bIL311",3.46440727217394,4.00577977784922,1.73701902243697,0.864852154711822,0.489900038162454,0.999999999973206,-30.5618238417214,-19.6234572018296,0.999999999782612,0.196593450816322,0.999999999729417,9.66567641223127e-11,29
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Anaeroglobus",-0.232691781235203,0.343054627382443,3.27141207596645,-0.678293667135977,0.542486018363974,0.999999999973206,-24.9894602329692,-14.0510935930774,0.999999999757939,0.183314934998719,0.999999999703606,1.0821066404275e-10,29
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Anaeroglobus.s__Anaeroglobus_geminatus",-0.232691781235203,0.343054627382443,3.27141207596645,-0.678293667135977,0.542486018363974,0.999999999973206,-24.9894602329692,-14.0510935930774,0.999999999757939,0.183314934998719,0.999999999703606,1.0821066404275e-10,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes_sp_494a",0.0123976185917174,0.157356196229207,134.730473828281,0.0787869743219952,0.937318960841357,0.999999999973206,-20.0818038691218,-9.14343722923002,0.999999999497671,0.175057593483995,0.999999999391074,2.21133680415939e-10,29
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae",-19.3707573043327,10.8770644719053,0.00295170201301938,-1.78088098625929,0.987731962806608,0.999999999973206,-73.0597111682906,-62.1213445283988,0.999999999999985,0.22827088727374,0.999999999999981,6.52408125264232e-15,29
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Comamonas",-19.3707573043327,10.8770644719053,0.00295170201301938,-1.78088098625929,0.987731962806608,0.999999999973206,-73.0597111682906,-62.1213445283988,0.999999999999985,0.22827088727374,0.999999999999981,6.52408125264232e-15,29
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Comamonas.s__Comamonas_kerstersii",-19.3707573043327,10.8770644719053,0.00295170201301938,-1.78088098625929,0.987731962806608,0.999999999973206,-73.0597111682906,-62.1213445283988,0.999999999999985,0.22827088727374,0.999999999999981,6.52408125264232e-15,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Robinsoniella",-14.4903874637261,9.093705004802,0.00293005964844704,-1.59345255383525,0.988132444933736,0.999999999973206,-72.0994350669515,-61.1610684270597,0.999999999999986,0.219665891667949,0.999999999999982,6.52981178645863e-15,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Robinsoniella.s__Robinsoniella_sp_RHS",-14.4903874637261,9.093705004802,0.00293005964844704,-1.59345255383525,0.988132444933736,0.999999999973206,-72.0994350669515,-61.1610684270597,0.999999999999986,0.219665891667949,0.999999999999982,6.52981178645863e-15,29
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Streptococcus_phage_PH10",-6.38740140062429,4.35672175011471,0.00293555218677034,-1.46610267237198,0.988354541515014,0.999999999973206,-70.3233795038703,-59.3850128639785,0.999999999999986,0.210284381509147,0.999999999999982,6.49607250848852e-15,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus",-7.03745122490849,3.86788264163889,0.00268897209311811,-1.81945831270791,0.98863669887843,0.999999999973206,-71.3982546359807,-60.4598879960889,0.999999999999988,0.292737069174844,0.999999999999983,6.12186805560425e-15,29
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Jerseyvirus",-2.97345132743363,1.62600895104869,0.00266409292817126,-1.82868078648392,0.988715664732027,0.999999999973206,-69.675429121326,-58.7370624814342,0.999999999999988,0.292767773652046,0.999999999999983,6.07887966619931e-15,29
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Jerseyvirus.s__Salmonella_virus_Jersey",-2.97345132743363,1.62600895104869,0.00266409292817126,-1.82868078648392,0.988715664732027,0.999999999973206,-69.675429121326,-58.7370624814342,0.999999999999988,0.292767773652046,0.999999999999983,6.07887966619931e-15,29
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_parainfluenzae",-6.48592705556713,6.97804296797401,0.00324739472673138,-0.929476514451764,0.988748001269209,0.999999999973206,-69.8161761533818,-58.87780951349,0.999999999999985,0.217950204708175,0.99999999999998,7.05346483161558e-15,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae",104.089005581184,122.374084330651,0.00319932702647342,0.850580465222839,0.989170124697873,0.999999999973206,-75.3950679802801,-64.4567013403883,0.999999999999984,0.159419869201757,0.999999999999981,6.96895793083479e-15,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae.g__Christensenella",104.089005581184,122.374084330651,0.00319932702647342,0.850580465222839,0.989170124697873,0.999999999973206,-75.3950679802801,-64.4567013403883,0.999999999999984,0.159419869201757,0.999999999999981,6.96895793083479e-15,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae.g__Christensenella.s__Christensenella_minuta",104.089005581184,122.374084330651,0.00319932702647342,0.850580465222839,0.989170124697873,0.999999999973206,-75.3950679802801,-64.4567013403883,0.999999999999984,0.159419869201757,0.999999999999981,6.96895793083479e-15,29
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Dysgonamonadaceae",-345.838769499291,190.306205971404,0.00251505767441559,-1.81727531025056,0.989287377060008,0.999999999973206,-79.5904867795365,-68.6521201396447,0.999999999999988,0.244540082196241,0.999999999999984,5.44602744074611e-15,29
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Dysgonamonadaceae.g__Dysgonomonas",-345.838769499291,190.306205971404,0.00251505767441559,-1.81727531025056,0.989287377060008,0.999999999973206,-79.5904867795365,-68.6521201396447,0.999999999999988,0.244540082196241,0.999999999999984,5.44602744074611e-15,29
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Dysgonamonadaceae.g__Dysgonomonas.s__Dysgonomonas_mossii",-345.838769499291,190.306205971404,0.00251505767441559,-1.81727531025056,0.989287377060008,0.999999999973206,-79.5904867795365,-68.6521201396447,0.999999999999988,0.244540082196241,0.999999999999984,5.44602744074611e-15,29
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_pneumoniae",0.0179671457905544,0.0206328229286984,0.00297772215466349,0.870804051032869,0.989741524867783,0.999999999973206,-58.54194998958,-47.6035833496882,0.999999999999986,0.188137537430514,0.999999999999982,6.34071794563451e-15,29
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_rogosae",6.23435453025882,9.53035636223304,0.00317261409106754,0.654157545982684,0.990068948656722,0.999999999973206,-70.5216772394285,-59.5833105995367,0.999999999999984,0.162355533014671,0.999999999999981,7.65604339468998e-15,29
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae",12.0436029833621,7.00184092296501,0.00226374062309076,1.72006235443894,0.99035766576694,0.999999999973206,-73.3380653385318,-62.39969869864,0.999999999999989,0.256367014295396,0.999999999999986,5.0105726553869e-15,29
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Oxalobacter",12.0436029833621,7.00184092296501,0.00226374062309076,1.72006235443894,0.99035766576694,0.999999999973206,-73.3380653385318,-62.39969869864,0.999999999999989,0.256367014295396,0.999999999999986,5.0105726553869e-15,29
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Oxalobacter.s__Oxalobacter_formigenes",12.0436029833621,7.00184092296501,0.00226374062309076,1.72006235443894,0.99035766576694,0.999999999973206,-73.3380653385318,-62.39969869864,0.999999999999989,0.256367014295396,0.999999999999986,5.0105726553869e-15,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Marvinbryantia",-0.0812387391405213,0.13937206254627,0.00303293998334552,-0.582891130807159,0.990781709007446,0.999999999973206,-62.0177889487761,-51.0794223088843,0.999999999999986,0.202048554116044,0.999999999999982,6.71541746806144e-15,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Marvinbryantia.s__Marvinbryantia_formatexigens",-0.0812387391405213,0.13937206254627,0.00303293998334552,-0.582891130807159,0.990781709007446,0.999999999973206,-62.0177889487761,-51.0794223088843,0.999999999999986,0.202048554116044,0.999999999999982,6.71541746806144e-15,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Tyzzerella",-246.293577190185,442.00679949029,0.00306049957551651,-0.557216715838318,0.990847974430282,0.999999999973206,-77.9030758389025,-66.9647091990107,0.999999999999985,0.160972056956334,0.999999999999982,6.43216093102247e-15,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Tyzzerella.s__Tyzzerella_nexilis",-246.293577190185,442.00679949029,0.00306049957551651,-0.557216715838318,0.990847974430282,0.999999999973206,-77.9030758389025,-66.9647091990107,0.999999999999985,0.160972056956334,0.999999999999982,6.43216093102247e-15,29
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Absiella",-90.9483470946656,48.6200283195075,0.00203267433087454,-1.87059428466386,0.991060017958406,0.999999999973206,-78.0682323607514,-67.1298657208596,0.999999999999991,0.282314188663294,0.999999999999987,4.28646049476344e-15,29
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Absiella.s__Absiella_dolichum",-90.9483470946656,48.6200283195075,0.00203267433087454,-1.87059428466386,0.991060017958406,0.999999999973206,-78.0682323607514,-67.1298657208596,0.999999999999991,0.282314188663294,0.999999999999987,4.28646049476344e-15,29
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_curvatus",-1.76725838264301,3.38498674718056,0.0030474247683024,-0.52208723833705,0.991076078103953,0.999999999973206,-68.2133474220929,-57.2749807822011,0.999999999999985,0.170899036581292,0.999999999999982,6.42435883946079e-15,29
"k__Bacteria.p__Candidatus_Melainabacteria",278.736762623883,162.682450404368,0.00205783118581342,1.71337942065076,0.991141415471722,0.999999999973206,-80.0183287565186,-69.0799621166268,0.999999999999991,0.271298525596334,0.999999999999987,4.73928888391686e-15,29
"k__Bacteria.p__Candidatus_Melainabacteria.c__Candidatus_Melainabacteria_unclassified",278.736762623883,162.682450404368,0.00205783118581342,1.71337942065076,0.991141415471722,0.999999999973206,-80.0183287565186,-69.0799621166268,0.999999999999991,0.271298525596334,0.999999999999987,4.73928888391686e-15,29
"k__Bacteria.p__Candidatus_Melainabacteria.c__Candidatus_Melainabacteria_unclassified.o__Candidatus_Gastranaerophilales",278.736762623883,162.682450404368,0.00205783118581342,1.71337942065076,0.991141415471722,0.999999999973206,-80.0183287565186,-69.0799621166268,0.999999999999991,0.271298525596334,0.999999999999987,4.73928888391686e-15,29
"k__Bacteria.p__Candidatus_Melainabacteria.c__Candidatus_Melainabacteria_unclassified.o__Candidatus_Gastranaerophilales.f__Candidatus_Gastranaerophilales_unclassified",278.736762623883,162.682450404368,0.00205783118581342,1.71337942065076,0.991141415471722,0.999999999973206,-80.0183287565186,-69.0799621166268,0.999999999999991,0.271298525596334,0.999999999999987,4.73928888391686e-15,29
"k__Bacteria.p__Candidatus_Melainabacteria.c__Candidatus_Melainabacteria_unclassified.o__Candidatus_Gastranaerophilales.f__Candidatus_Gastranaerophilales_unclassified.g__Candidatus_Gastranaerophilales_unclassified",278.736762623883,162.682450404368,0.00205783118581342,1.71337942065076,0.991141415471722,0.999999999973206,-80.0183287565186,-69.0799621166268,0.999999999999991,0.271298525596334,0.999999999999987,4.73928888391686e-15,29
"k__Bacteria.p__Candidatus_Melainabacteria.c__Candidatus_Melainabacteria_unclassified.o__Candidatus_Gastranaerophilales.f__Candidatus_Gastranaerophilales_unclassified.g__Candidatus_Gastranaerophilales_unclassified.s__Candidatus_Gastranaerophilales_bacterium",278.736762623883,162.682450404368,0.00205783118581342,1.71337942065076,0.991141415471722,0.999999999973206,-80.0183287565186,-69.0799621166268,0.999999999999991,0.271298525596334,0.999999999999987,4.73928888391686e-15,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Lactonifactor",-1.54986865978831,2.69227074983869,0.00290286918377101,-0.575673401303033,0.991148054002195,0.999999999973206,-68.0337239266208,-57.095357286729,0.999999999999987,0.206414290260378,0.999999999999983,6.50235067772267e-15,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Lactonifactor.s__Lactonifactor_longoviformis",-1.54986865978831,2.69227074983869,0.00290286918377101,-0.575673401303033,0.991148054002195,0.999999999973206,-68.0337239266208,-57.095357286729,0.999999999999987,0.206414290260378,0.999999999999983,6.50235067772267e-15,29
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter.s__Citrobacter_braakii",-0.547690647594926,1.16113899090871,0.00304225493802673,-0.471683968829865,0.991392878895504,0.999999999973206,-65.8051159046566,-54.8667492647648,0.999999999999986,0.203819570648661,0.999999999999983,6.46156509785602e-15,29
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Brochothrix_phage_NF5",-5.01679731243001,2.76302252865605,0.00195753002142711,-1.81569178694689,0.991410280570812,0.999999999973206,-72.1694744560116,-61.2311078161198,0.999999999999991,0.270169566954092,0.999999999999988,4.25501149632874e-15,29
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales",-1.25110344582467,3.46299867292167,0.00337042887812667,-0.361277483473343,0.991521038692505,0.999999999973206,-67.6596239216415,-56.7212572817497,0.999999999999984,0.185135588167933,0.99999999999998,7.23371550165056e-15,29
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae",-1.25110344582467,3.46299867292167,0.00337042887812667,-0.361277483473343,0.991521038692505,0.999999999973206,-67.6596239216415,-56.7212572817497,0.999999999999984,0.185135588167933,0.99999999999998,7.23371550165056e-15,29
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Propionibacterium",-1.25110344582467,3.46299867292167,0.00337042887812667,-0.361277483473343,0.991521038692505,0.999999999973206,-67.6596239216415,-56.7212572817497,0.999999999999984,0.185135588167933,0.99999999999998,7.23371550165056e-15,29
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Propionibacterium.s__Propionibacterium_freudenreichii",-1.25110344582467,3.46299867292167,0.00337042887812667,-0.361277483473343,0.991521038692505,0.999999999973206,-67.6596239216415,-56.7212572817497,0.999999999999984,0.185135588167933,0.99999999999998,7.23371550165056e-15,29
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Scardovia",-39.0667858831034,27.8652420592514,0.00203897164016651,-1.40198982661028,0.991618211607116,0.999999999973206,-75.5805457613914,-64.6421791214996,0.999999999999991,0.233886017691497,0.999999999999988,4.32432003238807e-15,29
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Scardovia.s__Scardovia_wiggsiae",-39.0667858831034,27.8652420592514,0.00203897164016651,-1.40198982661028,0.991618211607116,0.999999999973206,-75.5805457613914,-64.6421791214996,0.999999999999991,0.233886017691497,0.999999999999988,4.32432003238807e-15,29
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sk1virus",-9.26630733692666,6.03003798062093,0.00198789872331466,-1.53669137187963,0.991621492430394,0.999999999973206,-72.4980431620043,-61.5596765221125,0.999999999999991,0.191556263094181,0.999999999999988,4.22388179943288e-15,29
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sk1virus.s__Lactococcus_phage_jm3",-9.26630733692666,6.03003798062093,0.00198789872331466,-1.53669137187963,0.991621492430394,0.999999999973206,-72.4980431620043,-61.5596765221125,0.999999999999991,0.191556263094181,0.999999999999988,4.22388179943288e-15,29
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Enterobacteria_phage_HK225",17.6293823038397,20.3152289033522,0.00232195938064513,0.867791467559135,0.99171301358765,0.999999999973206,-73.3801730654957,-62.4418064256039,0.999999999999989,0.183918929239762,0.999999999999987,4.79470279732248e-15,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_CAG_242",3.12630683700216,2.91657166182268,0.00216754924302147,1.07191154529987,0.991734259188914,0.999999999973206,-70.3232179542379,-59.3848513143461,0.99999999999999,0.236320007833241,0.999999999999987,4.47507219596564e-15,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_obeum_CAG_39",-23.276339274167,33.8295134470824,0.00240080358851917,-0.68804830168713,0.992024077759245,0.999999999973206,-74.1277966795128,-63.189430039621,0.999999999999989,0.190524585214221,0.999999999999986,5.02078392717725e-15,29
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_variicola",0.0548260769407971,0.0638068357853686,0.002198790618597,0.859250835211752,0.992112942040824,0.999999999973206,-62.1446981971072,-51.2063315572154,0.99999999999999,0.204685272785834,0.999999999999987,4.48948562030885e-15,29
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_viscosus",-11.1890668469917,29.3868919697534,0.00296914449855818,-0.380750263025708,0.992188721382561,0.999999999973206,-72.4871544316118,-61.54878779172,0.999999999999986,0.207061776366365,0.999999999999983,6.42386262352552e-15,29
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter.s__Citrobacter_amalonaticus",-6.47398462230527,16.9788070698705,0.00296646429856966,-0.381297967263765,0.992190237857833,0.999999999973206,-71.3911196622829,-60.4527530223911,0.999999999999986,0.207114126666046,0.999999999999983,6.45004356795142e-15,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacteriaceae_unclassified",-4.25739302145389,10.8916396001342,0.00292890308085789,-0.390886329125455,0.992198889606764,0.999999999973206,-70.5634844999845,-59.6251178600927,0.999999999999987,0.202513907613521,0.999999999999983,6.24208364613752e-15,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacteriaceae_unclassified.s__Eubacteriaceae_bacterium_CHKCI005",-4.25739302145389,10.8916396001342,0.00292890308085789,-0.390886329125455,0.992198889606764,0.999999999973206,-70.5634844999845,-59.6251178600927,0.999999999999987,0.202513907613521,0.999999999999983,6.24208364613752e-15,29
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Metakosakonia",-43.3548387096774,23.7413199769547,0.00169831440406378,-1.82613429884106,0.992413953917371,0.999999999973206,-77.1244587104492,-66.1860920705574,0.999999999999992,0.276631965759858,0.999999999999989,3.63759832943739e-15,29
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Metakosakonia.s__Kluyvera_intestini",-43.3548387096774,23.7413199769547,0.00169831440406378,-1.82613429884106,0.992413953917371,0.999999999973206,-77.1244587104492,-66.1860920705574,0.999999999999992,0.276631965759858,0.999999999999989,3.63759832943739e-15,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_sp_CAG_309",-2.8274231678487,1.58484365096615,0.00169936085402506,-1.78403918022137,0.992449138480267,0.999999999973206,-71.3192389064631,-60.3808722665713,0.999999999999993,0.298640677334587,0.99999999999999,3.75630328513915e-15,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes_sp_992a",-1.95237047145314,2.90248923614053,0.00218171529822841,-0.672653819743094,0.992694607753077,0.999999999973206,-69.5532259326247,-58.6148592927329,0.99999999999999,0.192472230770666,0.999999999999988,4.62044892272857e-15,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_2_1_46FAA",1.73578719916549,2.08304637556884,0.00202603451770525,0.833292633099191,0.992709657169496,0.999999999973206,-69.2210851489897,-58.2827185090979,0.99999999999999,0.152878919931573,0.999999999999989,4.05696570606437e-15,29
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_infantium",-38.8471871097453,72.3350398761238,0.00235930297628575,-0.537045215932313,0.992719302870222,0.999999999973206,-75.4017410140136,-64.4633743741218,0.999999999999989,0.167136709146177,0.999999999999987,4.88328435616219e-15,29
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_sp_T11011_6",-71.1928978402024,108.498889221554,0.0020537318089597,-0.656162457984496,0.993110575827903,0.999999999973206,-76.5781957542183,-65.6398291143265,0.99999999999999,0.140016710690749,0.999999999999989,4.04016834293847e-15,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Clostridioides",4.24309392265194,4.86076603827898,0.00185294662570333,0.872927001472028,0.993162797879883,0.999999999973206,-71.1549841188976,-60.2166174790058,0.999999999999992,0.237704881969911,0.99999999999999,3.93404625087122e-15,29
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Clostridioides.s__Clostridioides_difficile",4.24309392265194,4.86076603827898,0.00185294662570333,0.872927001472028,0.993162797879883,0.999999999973206,-71.1549841188976,-60.2166174790058,0.999999999999992,0.237704881969911,0.99999999999999,3.93404625087122e-15,29
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_lutetiensis",0.00441714371916657,0.0187951583398421,0.00297788739022933,0.23501497775643,0.993572654539195,0.999999999973206,-57.5536213022846,-46.6152546623928,0.999999999999986,0.199809080211114,0.999999999999983,6.18462230986271e-15,29
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_animalis",-0.125983911827971,0.63266259742463,0.00307300443820411,-0.199132859032305,0.993904861302792,0.999999999973206,-64.6858420666423,-53.7474754267505,0.999999999999985,0.168163447390297,0.999999999999982,6.55540752547397e-15,29
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Myoviridae_unclassified",-0.994826636135093,2.80736761258103,0.00225291959745215,-0.354362795836514,0.993919877178403,0.999999999973206,-69.0217309678501,-58.0833643279583,0.99999999999999,0.187112123131847,0.999999999999987,4.55168095868099e-15,29
