"microbe","Estimate","Std. Error","df","t value","Pr(>|t|)"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacteriaceae_unclassified",19.492174395,67.7409053283311,23.2290165261045,0.287745997791497,0.776092781180468
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacteriaceae_unclassified.s__Eubacteriaceae_bacterium_CHKCI005",19.492174395,67.7409053283311,23.2290165261045,0.287745997791497,0.776092781180468
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Felixo1virus.s__Salmonella_virus_FelixO1",-0.0377134129270696,0.131870685763596,23.165690101569,-0.285987842625451,0.777429259775718
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi21dt1virus",0.721811866154225,2.52368472017116,18.8948480579923,0.286015071686637,0.777978766875062
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Felixo1virus",-0.0178613170766951,0.0629093820127973,23.1060556756277,-0.283921356484818,0.77899932928732
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Allisonella",-14.8833691668536,52.1242975052265,12.5117467408469,-0.285536110397674,0.779905605144882
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Allisonella.s__Allisonella_histaminiformans",-14.8833691668536,52.1242975052265,12.5117467408469,-0.285536110397674,0.779905605144882
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Felixo1virus.s__Escherichia_virus_wV8",-0.0339251992287599,0.120291925552604,23.0555366295383,-0.282023910357344,0.780441287330751
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_atypica",5.53860142029554,19.9720593237944,23.0102141038505,0.27731749292858,0.784012535128318
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_faecis",-0.112681205545285,0.402929202757534,13.1868217691533,-0.279655097655187,0.784080552647914
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae",-217.986003142494,792.740127369579,23.0584261880314,-0.274977884449727,0.785782099856884
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae.g__Christensenella",-217.986003142494,792.740127369579,23.0584261880314,-0.274977884449727,0.785782099856884
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae.g__Christensenella.s__Christensenella_minuta",-217.986003142494,792.740127369579,23.0584261880314,-0.274977884449727,0.785782099856884
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_sakei",-87.2404384276824,317.263472305233,23.0584261867558,-0.274977884449774,0.785782099856984
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified.s__Clostridium_leptum",-0.309333980333793,1.14043160440833,26.43785655737,-0.271242904123372,0.788310906815993
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae",0.127147188225858,0.468658024721255,23.2538287553,0.271300567831911,0.788553765951824
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter",0.127147188225858,0.468658024721255,23.2538287553,0.271300567831911,0.788553765951824
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Gemmiger",-0.455740026403562,1.69622632032966,17.4188566855107,-0.268678784747893,0.791333174301845
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Gemmiger.s__Gemmiger_formicilis",-0.455740026403562,1.69622632032966,17.4188566855107,-0.268678784747893,0.791333174301845
"k__Bacteria.p__Firmicutes.c__Tissierellia",-4.58517689154178,17.2305902130899,14.3556840970663,-0.266106780721792,0.793940840146048
"k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales",-4.58517689154178,17.2305902130899,14.3556840970663,-0.266106780721792,0.793940840146048
"k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae",-4.58517689154178,17.2305902130899,14.3556840970663,-0.266106780721792,0.793940840146048
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_turicensis",-223.106945800983,838.411351998684,14.3556840968969,-0.266106780721801,0.793940840146085
"k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Anaerococcus",-29.1088407813952,109.387820567518,14.3556840941618,-0.266106780721791,0.793940840146806
"k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Anaerococcus.s__Anaerococcus_vaginalis",-29.1088407813952,109.387820567518,14.3556840941618,-0.266106780721791,0.793940840146806
"k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Peptoniphilus.s__Peptoniphilus_lacrimalis",-6.82696553578046,25.6549852554036,14.3556840907347,-0.266106780721791,0.7939408401477
"k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Peptoniphilus.s__Peptoniphilus_harei",-26.8367706291811,100.849630953693,14.3556840931695,-0.266106780712997,0.793940840153705
"k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Peptoniphilus",-5.4424650690947,20.4521848504417,14.3556840920642,-0.266106780712828,0.793940840154121
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_bivia",-65.6560108012557,246.728063919942,14.3556840915582,-0.266106780712873,0.793940840154219
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Streptococcus_phage_PH15",-9.83291247280327,37.2684302263331,22.4763547594092,-0.263840264081087,0.794306966792091
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_animalis",-0.0823472555086739,0.319025021759712,15.700072912127,-0.258121620224188,0.799666099417992
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_adolescentis",0.0186891310802005,0.0725076423052685,16.3740782282084,0.257753948218538,0.799808264304087
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_inops",6.91960426649513,27.2706710252326,16.5506065262993,0.253737953865992,0.802823238198628
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_sp_CAG_279",2.03662406948061,8.02648574439749,16.5506065315148,0.253737953861336,0.802823238201189
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_catenulatum",2.46114308947995,9.69954652837556,16.5506065310447,0.253737953860007,0.802823238202287
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_mucilaginosa",100.047651031287,394.295175442194,16.5506065285599,0.253737953854205,0.802823238207159
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_australis",73.673433654475,290.352438559704,16.5506065306308,0.253737953846479,0.80282323821264
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Barnesiellaceae.g__Barnesiella",1.62257598232015,6.3946916798122,16.5506065263638,0.253737953847338,0.802823238212786
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Barnesiellaceae.g__Barnesiella.s__Barnesiella_intestinihominis",1.62257598232015,6.3946916798122,16.5506065263638,0.253737953847338,0.802823238212786
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_sp_CAG_409",3.24281799457475,12.7801850114034,16.5506065257671,0.253737953846621,0.802823238213442
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_ruminis",0.119229698899534,0.469893041601017,16.550606531014,0.253737953840081,0.802823238217428
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp_A12",87.2673704422392,343.927146576545,16.5506065317146,0.253737953839642,0.802823238217631
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus.s__Acidaminococcus_sp_CAG_542",-0.373637411040962,1.49973551544881,13.8511778103944,-0.249135535694204,0.806912300720493
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Enterobacteria_phage_mEp460",-55.990402501802,224.67021980865,13.0860610554143,-0.249211500079934,0.807066056468127
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_sp_D2",-275.362635253628,1104.93550725545,13.0860610548646,-0.249211500078953,0.80706605646903
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Stx2_converting_phage_1717",-10.4949208009357,42.1125060549833,13.0860610605009,-0.249211499957595,0.807066056559267
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus.s__Acidaminococcus_fermentans",-47.5166074631009,190.667796153663,13.0860610517461,-0.249211499905345,0.807066056601385
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Turicimonas",-7.40647622694144,31.178227734741,21.7427486542245,-0.237552829812986,0.814452102417531
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Turicimonas.s__Turicimonas_muris",-7.40647622694144,31.178227734741,21.7427486542245,-0.237552829812986,0.814452102417531
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Lachnoclostridium_sp_An131",-12.4921085035996,53.914940425671,16.0957742629395,-0.231700311731248,0.819690756207336
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia",-0.207521117536535,0.947027490582214,18.8352920490535,-0.219128926668174,0.828906685473238
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales",-0.207521117536535,0.947027490582214,18.8352920490535,-0.219128926668174,0.828906685473238
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae",-0.207521117536535,0.947027490582214,18.8352920490535,-0.219128926668174,0.828906685473238
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Sellimonas",-0.132438525650014,0.614882580740202,23.9016622149923,-0.215388319328518,0.831291942656738
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Sellimonas.s__Sellimonas_intestinalis",-0.132438525650014,0.614882580740202,23.9016622149923,-0.215388319328518,0.831291942656738
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae",0.0155443552676925,0.072642117210109,27.5374974408785,0.213985437989537,0.832134980717078
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes",0.0155443552676925,0.072642117210109,27.5374974408785,0.213985437989537,0.832134980717078
"k__Bacteria",0.0131442493123522,0.0625929089016564,23.304752816857,0.209995821299884,0.835496008613045
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales",5.06577317204648,24.7076783107742,30.7089434329033,0.205028295590099,0.838902989381426
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae",5.06577317204648,24.7076783107742,30.7089434329033,0.205028295590099,0.838902989381426
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces",5.06577317204648,24.7076783107742,30.7089434329033,0.205028295590099,0.838902989381426
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Podoviridae.g__Podoviridae_unclassified",6.86002492831071,33.4057065683636,24.0436669379163,0.205354881935274,0.839023567741914
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Podoviridae.g__Podoviridae_unclassified.s__Enterococcus_phage_EF62phi",6.86002492831071,33.4057065683636,24.0436669379163,0.205354881935274,0.839023567741914
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_bIL285",-2.79596278941677,14.5077046237203,29.1209655595939,-0.192722616150134,0.84851398855613
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Viruses_unclassified",3.85338264916945,20.147977970134,18.5200028510182,0.191254063056921,0.850407680445252
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Viruses_unclassified.g__Viruses_unclassified",3.85338264916945,20.147977970134,18.5200028510182,0.191254063056921,0.850407680445252
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Eisenbergiella.s__Eisenbergiella_tayi",1.03546855653371,5.45414614987767,17.2040340700676,0.189849800148266,0.851648815653472
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_sp_CAG_873",-0.0140179322517326,0.074577976261338,15.7309791679664,-0.187963430418259,0.853308509349719
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae",-5.89233051188703,32.4391153456156,15.3127742265878,-0.181642762113222,0.858245709745093
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_indistinctus",0.308753813679436,1.84014984517163,22.9415428419263,0.167787321499701,0.868220929217227
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Metakosakonia",-24.27668458344,144.91198782313,14.2131480717077,-0.167527096606187,0.869315614715792
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Metakosakonia.s__Kluyvera_intestini",-24.27668458344,144.91198782313,14.2131480717077,-0.167527096606187,0.869315614715792
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Jerseyvirus",-1.64492388546612,9.81885270439183,14.2131480703695,-0.167527096595549,0.869315614724228
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Jerseyvirus.s__Salmonella_virus_Jersey",-1.64492388546612,9.81885270439183,14.2131480703695,-0.167527096595549,0.869315614724228
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Brochothrix_phage_NF5",-2.82765113460657,16.878771202461,14.2131478139948,-0.167527072953882,0.86931563302501
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae",-11.0939558372529,66.2218687683401,14.2131478098061,-0.167527072907927,0.86931563306119
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Comamonas",-11.0939558372529,66.2218687683401,14.2131478098061,-0.167527072907927,0.86931563306119
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Comamonas.s__Comamonas_kerstersii",-11.0939558372529,66.2218687683401,14.2131478098061,-0.167527072907927,0.86931563306119
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_sp_CAG_471",-21.6866500274794,135.422296753724,17.1575574092382,-0.160140911410757,0.874640320285007
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemanella",0.476679600981832,2.99439397557357,15.3783183747204,0.159190675933191,0.875590550929667
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemanella.s__Holdemanella_biformis",0.476679600981832,2.99439397557357,15.3783183747204,0.159190675933191,0.875590550929667
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_hallii",0.0197470974618844,0.125144023573641,26.4281731699523,0.157794970131068,0.875817835508018
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae",22.7995689930128,157.959704278397,31.6836645884644,0.144337880962537,0.886147880977455
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_plebeius",-0.149965810135016,1.07763852208533,30.1789291733502,-0.139161515723119,0.89024704711713
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_clarus",-0.0666457562164853,0.513523241121017,15.8190249063243,-0.129781382573841,0.898375303387049
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Phascolarctobacterium",0.0677887657060976,0.52837113985116,31.9832640098581,0.128297631330117,0.898716793242312
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria",0.0787905533220553,0.627440763220526,29.9093759212272,0.125574489163948,0.900909052589434
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales",0.0787905533220553,0.627440763220526,29.9093759212272,0.125574489163948,0.900909052589434
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Hungatella",0.54921182821976,4.37106457337663,13.6026663828213,0.12564715505804,0.901849353852862
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Hungatella.s__Hungatella_hathewayi",0.54921182821976,4.37106457337663,13.6026663828213,0.12564715505804,0.901849353852862
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__N15virus",-1.01444411588693,8.85322445939486,20.4646960602691,-0.114584705328511,0.909891093519623
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__N15virus.s__Escherichia_virus_N15",-1.01444411588693,8.85322445939486,20.4646960602691,-0.114584705328511,0.909891093519623
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_sp_CAG_274",-3.10027056290035,27.0565872109494,20.46469528367,-0.114584686484248,0.909891108312881
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor.s__Flavonifractor_sp_An100",-15.479314905589,135.690766625269,27.1741836580772,-0.11407787936181,0.910014751959116
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_fermentum",0.195408686105638,1.78757553367723,16.1716700570591,0.109314925397117,0.914297693677351
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified",2.17963323891724,20.2096890390572,19.9125406584381,0.107850904321431,0.91519328008807
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella",0.06490205550077,0.640140337793111,29.4104985331728,0.101387229751089,0.919931139520839
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella.s__Parasutterella_excrementihominis",0.06490205550077,0.640140337793111,29.4104985331728,0.101387229751089,0.919931139520839
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium",-0.0057832043630866,0.0594419774375132,13.5222235739762,-0.0972915877363946,0.923922157365234
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales",-0.00575330550616372,0.0594446609130832,13.5203536971623,-0.0967842261658434,0.92431775499506
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae",-0.00575330550616372,0.0594446609130832,13.5203536971623,-0.0967842261658434,0.92431775499506
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae",0.0602768500915685,0.630577410530042,29.5566671120961,0.0955899293013078,0.924491433826641
"k__Bacteria.p__Actinobacteria.c__Actinobacteria",-0.00556578278091088,0.0594541103437253,13.5350591263366,-0.0936147685792136,0.926786802381892
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter.s__Oscillibacter_sp_57_20",0.0470286452179437,0.527178749324163,17.1329381008043,0.0892081581024158,0.929951011334517
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sobrinus",0.186749817736109,2.09533724165988,16.8870555455915,0.0891263773788365,0.93002996877963
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera",-0.196826612498423,2.27598258150594,29.3680654691013,-0.0864798413211889,0.931671917906421
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera.s__Megasphaera_elsdenii",-0.196826612498423,2.27598258150594,29.3680654691013,-0.0864798413211889,0.931671917906421
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus",-1.77449251256369,23.0762300379088,15.3744259582768,-0.0768969848908864,0.939697299398871
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Clostridiales_unclassified",-0.310710831603166,4.14239061763253,23.6491037464111,-0.0750076128215896,0.940839547319296
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi21dt1virus.s__Streptococcus_virus_Sfi21",-0.374477196833404,5.64021607626057,16.5168242343714,-0.0663941224538475,0.947861093557184
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_vulgatus",0.00311007964526733,0.0478434723293346,31.793192410409,0.0650053078058139,0.948576803971308
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila",0.179153306210044,3.09616530083083,17.1646323510066,0.0578629655729203,0.954526068999525
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila.s__Bilophila_wadsworthia",0.179153306210044,3.09616530083083,17.1646323510066,0.0578629655729203,0.954526068999525
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_lutetiensis",-0.0122468873578799,0.220153181571969,20.9543409943721,-0.0556289364997269,0.956164423696171
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales",1.92948215104433,38.0610271961901,17.3216252565961,0.0506944318948247,0.960149022244554
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae",1.92948215104433,38.0610271961901,17.3216252565961,0.0506944318948247,0.960149022244554
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus",1.92948215104433,38.0610271961901,17.3216252565961,0.0506944318948247,0.960149022244554
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Myoviridae_unclassified.s__Streptococcus_phage_EJ_1",3.28715408382145,65.2709723652438,24.1195092015232,0.0503616533461025,0.960248942438863
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_xylanisolvens",-0.0104381359637996,0.208655293665616,31.7301525699725,-0.0500257423639936,0.960415462588075
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_paraputrificum",-11.8200767008445,238.102865615832,24.5766742184489,-0.0496427318095181,0.960808345330091
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_infantium",-24.2968243279161,489.433668207075,24.5766742188885,-0.0496427318065833,0.960808345332399
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_sp_T11011_6",-35.6586486526343,718.30552743799,24.576674216694,-0.0496427318049737,0.960808345333704
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes_sp_494a",-0.0520580576659916,1.07867901567479,25.2690343164007,-0.0482609348188957,0.961887715757292
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Weissella",6.27883986557795,146.753455091344,16.259223305513,0.0427849542736136,0.966393983580709
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Weissella.s__Weissella_cibaria",6.27883986557795,146.753455091344,16.259223305513,0.0427849542736136,0.966393983580709
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_chh4_2",6.51659253537532,152.310384319983,16.2592233090796,0.0427849523489144,0.966393985091398
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Murimonas",6.22038377954711,145.387185029588,16.2592233101115,0.0427849523208058,0.966393985113429
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Murimonas.s__Murimonas_intestini",6.22038377954711,145.387185029588,16.2592233101115,0.0427849523208058,0.966393985113429
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_CAG_299",0.0356390635675682,0.846170688395127,16.2462697250825,0.0421180549696921,0.966917882589189
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_parainfluenzae",-1.58489133332856,38.582872548289,17.7096570584136,-0.0410775877650107,0.967693607284714
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dielma",0.413700216738145,10.6403213971463,18.1509038922702,0.038880424875991,0.96941017966248
