"microbe","Estimate","Std. Error","df","t value","Pr(>|t|)","padj"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Phascolarctobacterium.s__Phascolarctobacterium_faecium",0.0686018633537803,0.274009201772008,5.97448211995042,0.250363356084885,0.810693374192935,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_CAG_299",0.054054819710854,0.216726832877,5.73266075695516,0.24941452331162,0.811735021011348,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Weissella",9.34512053335033,37.5929410954925,5.73275941748421,0.248587108670538,0.81234453912417,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Weissella.s__Weissella_cibaria",9.34512053335033,37.5929410954925,5.73275941748421,0.248587108670538,0.81234453912417,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Murimonas",9.25811776825334,37.2429520491489,5.73275941715072,0.248587108670536,0.81234453912466,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Murimonas.s__Murimonas_intestini",9.25811776825334,37.2429520491489,5.73275941715072,0.248587108670536,0.81234453912466,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_chh4_2",9.69898051921681,39.0164259568089,5.73275941676421,0.248587108669399,0.812344539126063,0.972088185321989
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Butyricimonas.s__Butyricimonas_virosa",0.245546008902762,1.02717474440005,23.4326471109245,0.239049889263174,0.813145314414425,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified",-0.0551247761670677,0.227716154041794,6.89703251176798,-0.242076704654648,0.815760823249976,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter.s__Oscillibacter_sp_CAG_241",-0.0800852407361615,0.336052694840317,5.9673770680968,-0.238311556389142,0.819611796191679,0.972088185321989
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_intestinalis",0.252351353338413,1.06316636506551,5.80969528912878,0.237358292766216,0.820526565857555,0.972088185321989
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Eggerthella",0.0472319091370201,0.200688488616425,5.83084451941193,0.235349368878323,0.821984638945758,0.972088185321989
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Eggerthella.s__Eggerthella_lenta",0.0472319091370201,0.200688488616425,5.83084451941193,0.235349368878323,0.821984638945758,0.972088185321989
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales",-0.0406630587525454,0.173552445268888,5.81929423747459,-0.234298391414453,0.822778153424924,0.972088185321989
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae",-0.0406630587525454,0.173552445268888,5.81929423747459,-0.234298391414453,0.822778153424924,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Allisonella",3.02714832155447,13.0332409928622,5.72687208454608,0.232263665132282,0.82440938823847,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Allisonella.s__Allisonella_histaminiformans",3.02714832155447,13.0332409928622,5.72687208454608,0.232263665132282,0.82440938823847,0.972088185321989
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__T4virus",-0.561031915006959,2.43426227875884,6.80647660325661,-0.230473075930426,0.824497583051489,0.972088185321989
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__T4virus.s__Escherichia_virus_RB14",-0.561031915006959,2.43426227875884,6.80647660325661,-0.230473075930426,0.824497583051489,0.972088185321989
"k__Bacteria.p__Lentisphaerae",-109.033046232038,473.08365973894,6.8064766038368,-0.230473075929541,0.824497583051587,0.972088185321989
"k__Bacteria.p__Lentisphaerae.c__Lentisphaeria",-109.033046232038,473.08365973894,6.8064766038368,-0.230473075929541,0.824497583051587,0.972088185321989
"k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales",-109.033046232038,473.08365973894,6.8064766038368,-0.230473075929541,0.824497583051587,0.972088185321989
"k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae",-109.033046232038,473.08365973894,6.8064766038368,-0.230473075929541,0.824497583051587,0.972088185321989
"k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae.g__Victivallis",-109.033046232038,473.08365973894,6.8064766038368,-0.230473075929541,0.824497583051587,0.972088185321989
"k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae.g__Victivallis.s__Victivallis_vadensis",-109.033046232038,473.08365973894,6.8064766038368,-0.230473075929541,0.824497583051587,0.972088185321989
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Sp18virus",-0.976779809469653,4.2381514870211,6.80647660303734,-0.230473075929669,0.824497583052267,0.972088185321989
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Sp18virus.s__Shigella_virus_SP18",-0.976779809469653,4.2381514870211,6.80647660303734,-0.230473075929669,0.824497583052267,0.972088185321989
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Felixo1virus.s__Escherichia_virus_wV8",0.0190874878661518,0.0861308592576599,18.9596316259377,0.221610326782549,0.826986651065011,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus",0.0989986882286471,0.435750178573232,5.72832962617891,0.227191388774174,0.828164758485679,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus.s__Lactococcus_lactis",0.0989986882286471,0.435750178573232,5.72832962617891,0.227191388774174,0.828164758485679,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_gasseri",0.619117071996436,2.73893484216086,6.22256449292563,0.226043008568976,0.828410663293524,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_rhamnosus",5.28656712839258,24.2194467524234,14.0791080175246,0.21827778241316,0.830344874109369,0.972088185321989
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_copri",-0.00840508242633095,0.0382037194094563,5.98735829551756,-0.22000691441186,0.833175153590005,0.972088185321989
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Hk97virus",11.2045201837527,51.109410169879,5.75327852906249,0.219226168850526,0.83404331309931,0.972088185321989
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Hk97virus.s__Escherichia_virus_HK544",11.2045201837527,51.109410169879,5.75327852906249,0.219226168850526,0.83404331309931,0.972088185321989
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Stx2_converting_phage_1717",2.32596178135005,10.6098728703293,5.75327852849423,0.219226168850208,0.834043313100271,0.972088185321989
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Enterobacteria_phage_mEp460",12.4090061034924,56.6036717632916,5.75327852870173,0.219226168849701,0.834043313100383,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Lachnoclostridium_sp_An131",3.12045417522849,14.2339493118072,5.75327852853558,0.219226168849712,0.834043313100586,0.972088185321989
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_plebeius",0.0852115714599126,0.388692517444535,5.75327852847557,0.219226168849705,0.834043313100668,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus.s__Acidaminococcus_fermentans",10.5309811345056,48.0370623167963,5.75327852840599,0.219226168849701,0.83404331310076,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera",0.31935333542428,1.45672999305632,5.75327852884092,0.219226168848391,0.834043313101179,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera.s__Megasphaera_elsdenii",0.31935333542428,1.45672999305632,5.75327852884092,0.219226168848391,0.834043313101179,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus.s__Acidaminococcus_sp_CAG_542",0.0837489093219045,0.382020585233422,5.75327852870875,0.21922616884829,0.834043313101423,0.972088185321989
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_sp_D2",61.0278988695176,278.378713591222,5.75327852856239,0.219226168848285,0.834043313101612,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes_caccae",5.1414525205511,24.3764615041395,24.7708870852414,0.210918738951426,0.834676206693607,0.972088185321989
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_cellulosilyticus",0.0285290668201971,0.134728451024982,7.96094393620641,0.21175235522382,0.837620810905597,0.972088185321989
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_BM13",-0.357646977221156,1.71208648944188,5.76872864274214,-0.208895391340741,0.841709880133499,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Clostridiales_unclassified",0.240628039797342,1.1559011637034,6.08837857774675,0.208173542300444,0.841883056910561,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Hungatella",-0.225928023122951,1.09670528493879,5.68483126704256,-0.206006140597344,0.843964160426104,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Hungatella.s__Hungatella_hathewayi",-0.225928023122951,1.09670528493879,5.68483126704256,-0.206006140597344,0.843964160426104,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_dispar",1.55205055652937,7.63161150661894,5.87658621597757,0.203371274229993,0.845703606063278,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_94",-0.0386996060246708,0.190346052549282,5.50132754464,-0.203311839181174,0.846200436416292,0.972088185321989
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Streptococcus_phage_PH10",4.07002830140081,20.7983691123389,18.8577791572445,0.195689781223577,0.846946182671183,0.972088185321989
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Scardovia",26.2194808518432,133.984925979485,18.8577791522286,0.195689781221044,0.84694618267369,0.972088185321989
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Scardovia.s__Scardovia_wiggsiae",26.2194808518432,133.984925979485,18.8577791522286,0.195689781221044,0.84694618267369,0.972088185321989
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Butyricimonas",0.192203397900954,1.00320250891758,24.044323957311,0.191589829762622,0.849672257488607,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sanguinis",0.685885255157063,3.49774931116315,6.27742732446616,0.19609331434018,0.85073196632256,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_oralis",6.59573277693988,33.6356841088006,6.27742732464363,0.19609331433857,0.850731966323597,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_95",1.45057351810424,7.39736345933507,6.27742732482472,0.196093314338056,0.850731966323809,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_agalactiae",25.3346027193406,129.196667437859,6.2774273246861,0.196093314338206,0.85073196632383,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_cristatus",12.1252773712059,61.8342211827578,6.27742732437407,0.196093314337514,0.850731966324648,0.972088185321989
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_corporis",4.29955044744799,21.9260430268732,6.27742732379439,0.196093314337582,0.850731966325152,0.972088185321989
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_naeslundii",4.77146867551074,24.3326433218861,6.2774273247922,0.196093314334618,0.850731966326419,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_170",0.987232260796513,5.03450239570633,6.27742732449651,0.196093314333999,0.850731966327166,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli",0.00941739788275767,0.0491726141377653,7.21416088761796,0.191517128952576,0.853399715186391,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales",0.00941598506248188,0.0491733962687115,7.21514919289931,0.191485351368199,0.853422998274378,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae",-0.0151144590828863,0.0790954265614854,6.0564463864851,-0.191091441565676,0.854699189292788,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus",-0.0151144590828863,0.0790954265614854,6.0564463864851,-0.191091441565676,0.854699189292788,0.972088185321989
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales",-1.75937666968892,9.62208511150044,7.82519746425313,-0.182847755897118,0.859565775057371,0.972088185321989
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae",-1.75937666968892,9.62208511150044,7.82519746425313,-0.182847755897118,0.859565775057371,0.972088185321989
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces",-1.75937666968892,9.62208511150044,7.82519746425313,-0.182847755897118,0.859565775057371,0.972088185321989
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_P335_sensu_lato",-1.56400608257128,8.76532510379972,23.5127357470216,-0.178431040954008,0.85991294903734,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae",0.00301063441244967,0.0174383556294417,7.30238319407113,0.172644398154533,0.867619071882444,0.972088185321989
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactobacillus_phage_phiadh",-0.752370022676596,4.59511601807155,9.26976857178088,-0.163732541184531,0.873456122306886,0.972088185321989
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_sp_CAG_279",-0.329187084017939,2.05021737394995,5.72339546875701,-0.160562040006386,0.877954616363862,0.972088185321989
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_mucilaginosa",-16.1710720207102,100.715412062887,5.72339546809522,-0.160562040004492,0.877954616365905,0.972088185321989
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Barnesiellaceae.g__Barnesiella",-0.262262959689661,1.63340575201982,5.72339546834646,-0.160562039998546,0.877954616370145,0.972088185321989
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Barnesiellaceae.g__Barnesiella.s__Barnesiella_intestinihominis",-0.262262959689661,1.63340575201982,5.72339546834646,-0.160562039998546,0.877954616370145,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp_A12",-14.1053479815333,87.8498303951373,5.72339546883959,-0.160562039995857,0.877954616371708,0.972088185321989
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_inops",-1.11844124060743,6.96578867978008,5.72339546833596,-0.160562039996129,0.877954616371974,0.972088185321989
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_catenulatum",-0.397803663961572,2.47756981646058,5.7233954680436,-0.160562039995252,0.877954616372907,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_ruminis",-0.0192715373933658,0.120025489175841,5.72339546878536,-0.160562039994125,0.877954616373062,0.972088185321989
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_sp_CAG_409",-0.52414867115353,3.26446195611933,5.72339546829116,-0.160562039992838,0.877954616374492,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_australis",-11.9081096792527,74.1651618267484,5.72339546818089,-0.160562039992177,0.877954616375092,0.972088185321989
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_clarus",-0.021922181728659,0.142286795687625,6.58187661701353,-0.154070387365998,0.882171134131156,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_wexlerae",0.00883113556069501,0.0581567026352423,5.80130165964704,0.151850692362731,0.884447277075664,0.972088185321989
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_adolescentis",-0.00275051088857932,0.0185113857221229,5.71879837369402,-0.148584818547225,0.886981237744351,0.972088185321989
"k__Viruses",0.00626339190728293,0.0450775298454381,19.2212250845554,0.138947096896366,0.890937427231395,0.972088185321989
"k__Viruses.p__Viruses_unclassified",0.00626339190728293,0.0450775298454381,19.2212250845554,0.138947096896366,0.890937427231395,0.972088185321989
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified",0.00626339190728293,0.0450775298454381,19.2212250845554,0.138947096896366,0.890937427231395,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sobrinus",-0.0777152578157988,0.551970017171149,5.99836731408993,-0.140796158121215,0.892640190571308,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacteriaceae_unclassified",-6.49386723353999,48.4205275352088,20.9417620238492,-0.13411392985791,0.894593025073406,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacteriaceae_unclassified.s__Eubacteriaceae_bacterium_CHKCI005",-6.49386723353999,48.4205275352088,20.9417620238492,-0.13411392985791,0.894593025073406,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelatoclostridium.s__Clostridium_innocuum",0.864713095850206,6.45641006357983,22.2567744672418,0.133930944183362,0.894660869926179,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_disporicum",0.127269736451922,0.95521444879667,5.79469067527547,0.133236820917282,0.898512090997898,0.972088185321989
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Asaccharobacter",0.443152838512585,3.36889746328623,7.61935401387775,0.131542394312086,0.898753000711749,0.972088185321989
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Asaccharobacter.s__Asaccharobacter_celatus",0.443152838512585,3.36889746328623,7.61935401387775,0.131542394312086,0.898753000711749,0.972088185321989
"k__Bacteria",-0.00571538261784134,0.0443891457097454,19.6559633587645,-0.128756310274891,0.898858817992561,0.972088185321989
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_bIL285",0.629785759985821,4.84851010600773,7.05496228035533,0.12989263633904,0.900277373365461,0.972088185321989
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter.s__Citrobacter_braakii",-0.821925626873222,6.67007026390687,23.1509963627693,-0.123225932314511,0.902991746564586,0.972088185321989
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_animalis",-0.448914137067465,3.64301676308825,23.1509963619679,-0.123225932314106,0.902991746564941,0.972088185321989
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Myoviridae_unclassified",-1.98740353790837,16.128127420797,23.1509963609481,-0.123225932314104,0.902991746564988,0.972088185321989
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Myoviridae_unclassified.s__Cronobacter_phage_ENT47670",-1.98740353790837,16.128127420797,23.1509963609481,-0.123225932314104,0.902991746564988,0.972088185321989
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_oxytoca",-0.421791607576652,3.49014851784902,9.59494340279941,-0.120852051257865,0.906301411723561,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor.s__Pseudoflavonifractor_sp_An184",1.34157884644482,11.6919976817865,22.9037852106428,0.114743338389016,0.909648554118065,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Leuconostoc",-17.2456222353546,146.436964425908,5.72075438024542,-0.117768230876435,0.910276654431848,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Leuconostoc.s__Leuconostoc_mesenteroides",-17.2456222353546,146.436964425908,5.72075438024542,-0.117768230876435,0.910276654431848,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Fusicatenibacter",-0.0106441070595372,0.0914241042541049,6.61296082283453,-0.116425609486453,0.910771498604081,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans",-0.0106441070595372,0.0914241042541049,6.61296082283453,-0.116425609486453,0.910771498604081,0.972088185321989
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_caccae",0.0103363740369886,0.0901516684890414,9.80507206162868,0.114655382537319,0.911032144487987,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_fermentum",-0.054148300468456,0.476236719729826,6.18634141654708,-0.113700389376054,0.913075852451528,0.972088185321989
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi21dt1virus.s__Streptococcus_virus_Sfi21",-0.184122737445547,1.65297371704747,7.29372772820236,-0.111388787097247,0.914311694806139,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_salivarius",-0.0103599888664014,0.100960079646163,5.66931222039105,-0.102614705760041,0.921801380491887,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_145",1.35225607542554,13.7624284594207,7.01390109151997,0.0982570830004849,0.924477239081635,0.972088185321989
"k__Bacteria.p__Verrucomicrobia",0.00398266927995105,0.0424729986930573,8.08102546976693,0.0937694394674813,0.927575591967406,0.972088185321989
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae",0.00398266927995105,0.0424729986930573,8.08102546976693,0.0937694394674813,0.927575591967406,0.972088185321989
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales",0.00398266927995105,0.0424729986930573,8.08102546976693,0.0937694394674813,0.927575591967406,0.972088185321989
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae",0.00398266927995105,0.0424729986930573,8.08102546976693,0.0937694394674813,0.927575591967406,0.972088185321989
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia",0.00398266927995105,0.0424729986930573,8.08102546976693,0.0937694394674813,0.927575591967406,0.972088185321989
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia.s__Akkermansia_muciniphila",0.00398266927995105,0.0424729986930573,8.08102546976693,0.0937694394674813,0.927575591967406,0.972088185321989
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales",12.013815186282,132.225406009436,7.93178033488228,0.0908585993332068,0.92985753482914,0.972088185321989
