"microbe","Estimate","Std. Error","df","t value","Pr(>|t|)","padj","aic","bic","r2.conditional","r2.marginal","icc","rmse","nobs","GA"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_bIL311",-55.4067374249216,11.2834301091432,30.7365080742162,-4.91045159929023,2.8321410895237e-05,0.016256489853866,173.419950152525,188.392004967692,0.541202731097249,0.536960325969742,0.00916207695677848,1.83998498596095,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelatoclostridium.s__Clostridium_spiroforme",-77.2383711341011,19.0562632938267,31.5499850235401,-4.05317506077504,0.000307469859709228,0.0540224439619181,177.652525201869,192.624580017036,0.80219857288372,0.422704600968159,0.657365315143677,0.955678101219767,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_646",-38.02282374845,9.4214487196639,29.9365870203886,-4.03577251013328,0.000347084707972184,0.0540224439619181,178.584600620881,193.556655436048,0.523055521591208,0.46641316811544,0.106153956752858,1.80510563477423,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Romboutsia",-4164.55235694579,1086.54352282359,29.5363607412871,-3.83284449215933,0.000614703557793112,0.0540224439619181,170.160973422752,185.133028237919,0.520562843671255,0.448762915976929,0.130252353797229,1.7928239810373,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Romboutsia.s__Romboutsia_ilealis",-4164.55235694579,1086.54352282359,29.5363607412871,-3.83284449215933,0.000614703557793112,0.0540224439619181,170.160973422752,185.133028237919,0.520562843671255,0.448762915976929,0.130252353797229,1.7928239810373,39,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_1706",-92.6760719852055,24.1794500597957,29.5363607397054,-3.83284449216247,0.000614703557827957,0.0540224439619181,177.771480933524,192.74353574869,0.520562843666252,0.44876291597747,0.130252353787299,1.79282398105404,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Lachnoclostridium_sp_An138",-368.324124784574,96.594768833007,29.1505640760956,-3.81308562807715,0.000658810292218514,0.0540224439619181,175.043659900923,190.01571471609,0.541543603971721,0.446003535935758,0.172456097165422,1.72226769251772,39,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Pseudomonas_phage_phi297",-96.823105354348,19.9484453475229,9.33256660546421,-4.85366672277402,0.00081431927689097,0.0584274081169271,176.170442034417,191.142496849584,0.857900668647448,0.270245749346083,0.805277829865027,0.684786959043806,39,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_bIL286",-64.6050216791531,17.8781861874497,31.0836619299432,-3.6136228251446,0.00105236668640204,0.0647880993328136,179.397155924048,194.369210739215,0.558874561655678,0.424094005008489,0.2340322167495,1.64449518173117,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified.s__Ruminococcaceae_bacterium_D5",-4.28884593769348,1.24796041294989,31.9999999997967,-3.43668428356283,0.00165197965601084,0.0647880993328136,186.004481555963,200.97653637113,NA,0.419062101044357,NA,2.10089315219709,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Absiella",-176.629863313228,43.0445910342233,9.90392643530336,-4.10341599419066,0.00217648121846451,0.0647880993328136,177.519080745836,192.491135561003,0.82594256733146,0.265251280873835,0.763106177475823,0.790055147100315,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Absiella.s__Absiella_dolichum",-176.629863313228,43.0445910342233,9.90392643530336,-4.10341599419066,0.00217648121846451,0.0647880993328136,177.519080745836,192.491135561003,0.82594256733146,0.265251280873835,0.763106177475823,0.790055147100315,39,"SPPB"
"k__Bacteria.p__Candidatus_Melainabacteria",2023.65684769487,482.944925939624,8.94810881150886,4.19024352260791,0.0023702963167372,0.0647880993328136,176.629889332639,191.601944147806,0.8853096349962,0.173995769669541,0.861150390285634,0.645007097261268,39,"SPPB"
"k__Bacteria.p__Candidatus_Melainabacteria.c__Candidatus_Melainabacteria_unclassified",2023.65684769487,482.944925939624,8.94810881150886,4.19024352260791,0.0023702963167372,0.0647880993328136,176.629889332639,191.601944147806,0.8853096349962,0.173995769669541,0.861150390285634,0.645007097261268,39,"SPPB"
"k__Bacteria.p__Candidatus_Melainabacteria.c__Candidatus_Melainabacteria_unclassified.o__Candidatus_Gastranaerophilales",2023.65684769487,482.944925939624,8.94810881150886,4.19024352260791,0.0023702963167372,0.0647880993328136,176.629889332639,191.601944147806,0.8853096349962,0.173995769669541,0.861150390285634,0.645007097261268,39,"SPPB"
"k__Bacteria.p__Candidatus_Melainabacteria.c__Candidatus_Melainabacteria_unclassified.o__Candidatus_Gastranaerophilales.f__Candidatus_Gastranaerophilales_unclassified",2023.65684769487,482.944925939624,8.94810881150886,4.19024352260791,0.0023702963167372,0.0647880993328136,176.629889332639,191.601944147806,0.8853096349962,0.173995769669541,0.861150390285634,0.645007097261268,39,"SPPB"
"k__Bacteria.p__Candidatus_Melainabacteria.c__Candidatus_Melainabacteria_unclassified.o__Candidatus_Gastranaerophilales.f__Candidatus_Gastranaerophilales_unclassified.g__Candidatus_Gastranaerophilales_unclassified",2023.65684769487,482.944925939624,8.94810881150886,4.19024352260791,0.0023702963167372,0.0647880993328136,176.629889332639,191.601944147806,0.8853096349962,0.173995769669541,0.861150390285634,0.645007097261268,39,"SPPB"
"k__Bacteria.p__Candidatus_Melainabacteria.c__Candidatus_Melainabacteria_unclassified.o__Candidatus_Gastranaerophilales.f__Candidatus_Gastranaerophilales_unclassified.g__Candidatus_Gastranaerophilales_unclassified.s__Candidatus_Gastranaerophilales_bacterium",2023.65684769487,482.944925939624,8.94810881150886,4.19024352260791,0.0023702963167372,0.0647880993328136,176.629889332639,191.601944147806,0.8853096349962,0.173995769669541,0.861150390285634,0.645007097261268,39,"SPPB"
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae",88.7568792837977,21.1817949979846,8.94810881201728,4.19024352243247,0.00237029631705416,0.0647880993328136,182.88341040456,197.855465219727,0.885309634986621,0.173995769673926,0.8611503902733,0.645007097277291,39,"SPPB"
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Oxalobacter",88.7568792837977,21.1817949979846,8.94810881201728,4.19024352243247,0.00237029631705416,0.0647880993328136,182.88341040456,197.855465219727,0.885309634986621,0.173995769673926,0.8611503902733,0.645007097277291,39,"SPPB"
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Oxalobacter.s__Oxalobacter_formigenes",88.7568792837977,21.1817949979846,8.94810881201728,4.19024352243247,0.00237029631705416,0.0647880993328136,182.88341040456,197.855465219727,0.885309634986621,0.173995769673926,0.8611503902733,0.645007097277291,39,"SPPB"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_sp_CAG_144",12.9922071487513,3.12968715862954,8.96524772881802,4.15127982134817,0.00250052337497331,0.0652409280561219,186.756850432891,201.728905248058,0.883552116824898,0.174931784745316,0.858862720654975,0.650432791595599,39,"SPPB"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia",-0.349143766168518,0.0970366463225434,14.2538935892788,-3.59806093264999,0.00283510627905435,0.0678789813994913,191.70600403017,206.678058845337,0.804138532098051,0.274142749898016,0.730165307469987,0.874435505674235,39,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Caudovirales_unclassified",103.956712724251,27.8121240917097,11.4264963169851,3.73781996590609,0.00307465769405361,0.0678789813994913,181.721914105157,196.693968920324,0.8570484938777,0.269138637019551,0.804406809056995,0.754996126756256,39,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Caudovirales_unclassified.g__Caudovirales_unclassified",103.956712724251,27.8121240917097,11.4264963169851,3.73781996590609,0.00307465769405361,0.0678789813994913,181.721914105157,196.693968920324,0.8570484938777,0.269138637019551,0.804406809056995,0.754996126756256,39,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Caudovirales_unclassified.g__Caudovirales_unclassified.s__Enterobacteria_phage_P4",103.956712724251,27.8121240917097,11.4264963169851,3.73781996590609,0.00307465769405361,0.0678789813994913,181.721914105157,196.693968920324,0.8570484938777,0.269138637019551,0.804406809056995,0.754996126756256,39,"SPPB"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella_intestinalis",-16.4727868248014,4.70685683919175,14.5545816581883,-3.49974247944837,0.00335691904196443,0.0713656122254661,183.249337107982,198.221391923149,0.754139226515839,0.320920003609744,0.637950204996366,1.01787136840422,39,"SPPB"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella_stercoris",-1.74048386329926,0.557341860736363,31.7095843344472,-3.12282996471811,0.00380854577522187,0.0780751883920484,189.126001513872,204.098056329039,0.422449373228229,0.391534459385186,0.0508079945033634,2.04862693660454,39,"SPPB"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales",-0.336504690869722,0.102623677643374,14.1026570854175,-3.27901609645198,0.00544063568068482,0.0979153518427521,192.568964535436,207.541019350602,0.77283865622695,0.271862981580395,0.688023904805588,0.95997315788466,39,"SPPB"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae",-0.336504690869722,0.102623677643374,14.1026570854175,-3.27901609645198,0.00544063568068482,0.0979153518427521,192.568964535436,207.541019350602,0.77283865622695,0.271862981580395,0.688023904805588,0.95997315788466,39,"SPPB"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella",-0.336504690869722,0.102623677643374,14.1026570854175,-3.27901609645198,0.00544063568068482,0.0979153518427521,192.568964535436,207.541019350602,0.77283865622695,0.271862981580395,0.688023904805588,0.95997315788466,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus.s__Anaerotruncus_sp_CAG_528",-19.8451660270724,5.6816836405601,10.1834739292795,-3.49283192844508,0.00564016979062507,0.0979153518427521,183.915083414833,198.88713823,0.790320984580342,0.253587163719951,0.719084392405884,0.896216999135086,39,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_bIL309",-22.8643922853505,7.7148273056534,31.9991866363433,-2.96369463365636,0.00569792412721816,0.0979153518427521,184.406358756487,199.378413571654,0.498131392036746,0.368040222564508,0.205853559225163,1.77823303091429,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus_comes",-2.1689314122107,0.683977967058264,16.3545948558144,-3.17105450273363,0.00579986404643479,0.0979153518427521,188.350896811224,203.322951626391,0.704258693811507,0.315887753432866,0.567700611014466,1.15286181480405,39,"SPPB"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae",0.20819106256334,0.0700674011012516,26.4346685554528,2.97129705528098,0.00624462182375818,0.0995670257454777,193.608124729219,208.580179544386,0.582812111657203,0.345319044043369,0.362761533618776,1.50408171043372,39,"SPPB"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides",0.20819106256334,0.0700674011012516,26.4346685554528,2.97129705528098,0.00624462182375818,0.0995670257454777,193.608124729219,208.580179544386,0.582812111657203,0.345319044043369,0.362761533618776,1.50408171043372,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_bromii",-0.478339422553211,0.16419107224439,31.9999999991062,-2.91330957289339,0.00647274693925326,0.100415047111659,192.664328061467,207.636382876634,NA,0.37607335406705,NA,2.18541919921996,39,"SPPB"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_stercorirosoris",96.327566932208,28.676480211169,9.77157376705145,3.35911402734462,0.00748802050088479,0.110822843880837,182.989742373635,197.961797188802,0.831338134465149,0.211573994195998,0.786077749473957,0.804522282965747,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Ruminococcus_torques",-0.830206999737515,0.257891260272631,11.7769449123706,-3.21921339583147,0.0075297751068861,0.110822843880837,191.970178790124,206.942233605291,0.80269341939979,0.23183647021636,0.743145081808579,0.880200714146603,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium",0.708285759996229,0.249772436639919,28.0524439579917,2.83572426775546,0.00839020968591308,0.120399508992853,191.869778184675,206.841832999842,0.491042504391347,0.357220319768862,0.20819292945658,1.79134653166373,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus",-2.05563779479633,0.693485898750425,16.635047966778,-2.96420994067844,0.00884727122691264,0.123861797176777,189.201808626049,204.173863441215,0.675949500303785,0.310360793675141,0.530115897233998,1.23014653934391,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_sp_CAG_38",-2.52976124763895,0.917678605967603,26.2415431538685,-2.75669633266819,0.0104843446628504,0.143286043725623,189.536591913029,204.508646728196,0.653150260730653,0.312714734682827,0.49533366016616,1.30816030240717,39,"SPPB"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Odoribacter.s__Odoribacter_laneus",2.34273082409766,0.738799713230748,9.21081667748409,3.17099584927147,0.0110258295829937,0.145501912044824,191.676770167323,206.64882498249,0.835405420948651,0.184665557861322,0.798126301865028,0.797639582807029,39,"SPPB"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_dorei",0.511918010242404,0.170658960758078,11.9134028647478,2.99965503111252,0.0111534566724255,0.145501912044824,194.979369450588,209.951424265754,0.832404019431461,0.222044882244135,0.784568573760404,0.831237622636654,39,"SPPB"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella_aerofaciens",-0.29739653467916,0.108291346363585,12.4919518554863,-2.74626315643598,0.0171746657930856,0.219072403671803,195.220645836623,210.19270065179,0.769576083140031,0.229055416816475,0.70111481176966,0.977012987802114,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea.s__Dorea_longicatena",-1.35575892246303,0.518162779456953,16.4886744936152,-2.61647300078924,0.0183754093886731,0.22720927893962,191.968784421416,206.940839236583,0.734175284673894,0.263495175873158,0.639072675944448,1.08617462022357,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_rogosae",145.397047884985,48.8481636582286,7.65304994964115,2.97651000562214,0.0186042440943591,0.22720927893962,184.875691852382,199.847746667548,0.84310302254555,0.157202339251005,0.813837905868159,0.786058250216211,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_unclassified.s__Eubacterium_rectale",-0.296947167914668,0.118532164743179,22.0016227533392,-2.5052032801228,0.0201363003438456,0.235686698878403,194.748587572228,209.720642387395,0.641988195681019,0.292943480982591,0.493658859384386,1.33171817834462,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_bicirculans",0.909102236797201,0.344269712230935,12.9722228911519,2.64066865163956,0.0204000461917444,0.235686698878403,194.863135503916,209.835190319083,0.817173794215015,0.198438441415565,0.771912457843091,0.874178415684025,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_unclassified",-0.296346096534174,0.118683994656462,21.9333079905468,-2.49693395804518,0.020530200250732,0.235686698878403,194.782205067506,209.754259882673,0.64183561517845,0.292247407429974,0.493941260573888,1.33195404694197,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes_hadrus",0.307180193906,0.111004857669844,8.75477598787174,2.76726803091475,0.0224139784225813,0.252267129697288,197.05587975505,212.027934570217,0.824124822966364,0.16958466251382,0.788208178372473,0.837387555831212,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_parasanguinis",4.13029435416344,1.73922182677641,31.9999999995558,2.3747944572538,0.0237214239020074,0.261389378955413,190.350764779023,205.322819594189,NA,0.333833779718418,NA,2.26658375041027,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified",-0.231911057942055,0.0979667359242319,31.9999999996727,-2.36724287845434,0.024135256245012,0.261389378955413,196.13530563983,211.107360454997,NA,0.333266178491905,NA,2.2676627194001,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes",0.300366219662237,0.111117712030802,8.80184416939352,2.70313538834363,0.0247440043393507,0.2626405908842,197.198964505965,212.171019321132,0.819995481717262,0.167876929833028,0.783680413707772,0.848546432430698,39,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_ul36",-22.7362740326703,9.69714433666631,31.9999999995246,-2.34463603338368,0.0254135956051898,0.2626405908842,187.039000210802,202.011055025969,NA,0.331572048729107,NA,2.27088137295644,39,"SPPB"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_finegoldii",-2.99306631914897,1.26000426177038,24.665474716507,-2.37544142505006,0.0256234722813854,0.2626405908842,191.62146684244,206.593521657607,0.759028226908404,0.252663438818659,0.677559234208101,1.04628920201717,39,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified",-3.70836724833858,1.58992312164135,31.9340873071656,-2.33241922069179,0.0261435218924651,0.263269852039912,190.264881382339,205.236936197506,0.522914670577145,0.312391262152722,0.306167442088529,1.6728131793737,39,"SPPB"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_distasonis",0.167555317915856,0.0719521158797049,26.7282589818426,2.32870591597317,0.0276886964657802,0.274022616747549,196.445936426251,211.417991241418,0.538953481849252,0.306044212350683,0.335625516270307,1.61895807482568,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae",-0.11869367284003,0.0520329076237922,31.9999999988053,-2.28112704556524,0.0293394330222813,0.283116743000353,197.753981773407,212.726036588573,NA,0.326854814650608,NA,2.27982974294909,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus",-0.33745320870719,0.148251575286431,31.9999999988111,-2.27622005402108,0.0296644109037754,0.283116743000353,195.679755261067,210.651810076233,NA,0.326493001975149,NA,2.28051524917934,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_coccoides",5.99562432174795,2.58553989172038,21.9839412871527,2.31890613675991,0.0300873193780863,0.283116743000353,189.519765614664,204.491820429831,0.438689988112127,0.321722528589019,0.172447802637153,1.92217857600567,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum",-0.2347954373431,0.10551979927805,31.9999999995817,-2.22513157672336,0.0332453221480445,0.307787337306089,196.564519629034,211.536574444201,NA,0.322749631888911,NA,2.28760067690795,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus.s__Anaerotruncus_colihominis",3.53488829996089,1.64561469384044,28.6075558776499,2.14806559104754,0.0403139857849279,0.364024289507283,190.982575876996,205.954630692163,0.485230537836052,0.30402630491198,0.260360749555563,1.77576723897734,39,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_bIL310",-11.2610214362612,5.27505327086383,31.7935645576851,-2.13476923512037,0.0405880740914044,0.364024289507283,188.605808260998,203.577863076165,0.591615488831705,0.290006146999899,0.4248055677628,1.48405889117371,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_scindens",8.25157057479631,3.86926570985126,26.0449641008971,2.13259341527969,0.0425503597195166,0.373379121385477,189.348603393624,204.320658208791,0.472968773714407,0.299686924454439,0.247434833520675,1.80184573345265,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea",-0.889364738457492,0.408619433825783,18.1843245324565,-2.17651111238306,0.0429320940965879,0.373379121385477,194.025719900288,208.997774715455,0.696578556380679,0.235339635049055,0.603194493232578,1.1765377679045,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_clostridioforme",0.69432417488762,0.326067711782709,22.6614573472803,2.12938647341543,0.0443142207796036,0.379647204887947,194.494711543883,209.46676635905,0.39341058224903,0.310795697306678,0.119869949475799,2.04758810066881,39,"SPPB"
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanosphaera",9.65746216839493,4.33862573180769,11.0238854877682,2.22592654111493,0.0478163396028842,0.397776506261674,189.679333518538,204.651388333705,0.74259004723475,0.217872842450687,0.670884778414026,1.05903807807774,39,"SPPB"
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanosphaera.s__Methanosphaera_stadtmanae",9.65746216839493,4.33862573180769,11.0238854877682,2.22592654111493,0.0478163396028842,0.397776506261674,189.679333518538,204.651388333705,0.74259004723475,0.217872842450687,0.670884778414026,1.05903807807774,39,"SPPB"
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_424",-53.9213325561354,26.5353492039875,31.8568544485913,-2.03205664043164,0.0505569429926603,0.414566932539815,186.064643908184,201.036698723351,0.386710978291342,0.303332682034722,0.119681653073864,2.05870130236065,39,"SPPB"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Adlercreutzia",-15.5654161169001,7.74186489358371,31.5531417949426,-2.01055124712915,0.0529851502503167,0.416823966260652,188.333032551361,203.305087366528,0.52012863828735,0.282685650857021,0.331016642444164,1.65945836826977,39,"SPPB"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Adlercreutzia.s__Adlercreutzia_equolifaciens",-15.5654161169001,7.74186489358371,31.5531417949426,-2.01055124712915,0.0529851502503167,0.416823966260652,188.333032551361,203.305087366528,0.52012863828735,0.282685650857021,0.331016642444164,1.65945836826977,39,"SPPB"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae",1.11851989710532,0.529056783982264,13.9374588392208,2.11417740206658,0.0530107134791421,0.416823966260652,193.465086791939,208.437141607106,0.652435534604209,0.244095744435467,0.540200411841552,1.28383756388811,39,"SPPB"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Butyricimonas",2.68283749123112,1.36797485771347,27.2891662379611,1.96117456114318,0.0601364571892384,0.452937741798127,192.129556261666,207.101611076833,0.437649176892663,0.295151171052455,0.202168181300635,1.90464062321811,39,"SPPB"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_quasipneumoniae",-2.62107116001954,1.33589562982588,23.8118882896262,-1.96203288752518,0.0615490311095352,0.452937741798127,192.079859724331,207.051914539498,0.483355060670142,0.288404913178673,0.273962188753023,1.77034123074185,39,"SPPB"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_variicola",-0.744728466454789,0.37956981821912,23.8118882877511,-1.96203288751707,0.0615490311114715,0.452937741798127,194.596497075368,209.568551890535,0.483355060683059,0.288404913176553,0.273962188773339,1.77034123070638,39,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sfi21dt1virus.s__Streptococcus_virus_DT1",-346.97369157282,176.843973299462,23.8118882833936,-1.96203288751755,0.0615490311135942,0.452937741798127,182.308527951615,197.280582766782,0.483355060682288,0.28840491317668,0.273962188772127,1.7703412307085,39,"SPPB"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_pneumoniae",-0.243478113237238,0.124094817567478,23.8118882810161,-1.96203288751235,0.0615490311154249,0.452937741798127,196.832482321243,211.80453713641,0.483355060690578,0.288404913175318,0.273962188785165,1.77034123068573,39,"SPPB"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_bifidum",-0.491142184375895,0.240103247391208,11.7194424820763,-2.0455457796273,0.0639224505631488,0.463486012932129,195.434732320483,210.40678713565,0.670261279369145,0.225941699723995,0.57401306786158,1.23048547984264,39,"SPPB"
